image_id,match_status,predicted_nutrient,predicted_quantity,predicted_unit,predicted_context,gt_nutrient,gt_quantity,gt_unit,gt_context
20.png,TP,Fatt/Fat,58,g,per_daily_dose,Fat,,g,per_daily_dose (1 Portion = 15 g)
201.jpeg,TP,Energy,1642,kj,per_100g,Energy,,kJ,per_100g
201.jpeg,TP,Energy,392,kcal,per_100g,Energy,,kcal,per_100g
201.jpeg,TP,Protein,77,g,per_100g,Protein,,g,per_100g
201.jpeg,TP,Salt,0.05,g,per_100g,Salt,,g,per_100g
201.jpeg,TP,Energy,493,kj,por 30go,Energy,,kJ,per_serving (30 g (1 Scoop))
201.jpeg,TP,Protein,23,g,por 30go,Protein,,g,per_serving (30 g (1 Scoop))
201.jpeg,TP,Salt,0.02,g,por 30go,Salt,,g,per_serving (30 g (1 Scoop))
26.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
26.png,TP,Saturated Fats,56,g,per_100g,Saturated Fats,,g,per_100g
26.png,TP,Carbohydrate,7,g,per_100g,Carbohydrate,,g,per_100g
26.png,TP,Protein,0.11,g,per_100g,Protein,,g,per_100g
26.png,TP,Salt,3.5,g,per_100g,Salt,,g,per_100g
26.png,TP,Energy,2,g,per_100g,Energy,,kJ,per_100g
27.png,TP,Calcium,4000,mg,per_100g,Calcium,,mg,per_100g (100 g Pulver)
27.png,TP,Magnesium,2000,mg,per_100g,Magnesium,,mg,per_100g (100 g Pulver)
27.png,TP,Chromium,896,µg,per_100g,Chromium,,µg,per_100g (100 g Pulver)
27.png,TP,Zinc,2000,mg,per_100g,Zinc,,mg,per_100g (100 g Pulver)
27.png,TP,Vitamin D,251,g,per_100g,Vitamin D,,µg,per_100g (100 g Pulver)
27.png,TP,Brewswert/EnergyValue,1254,kj,per_100g,Energy,,kJ,per_100g (100 g Pulver)
27.png,TP,EsemB/Protein,<0.1,g,per_100g,Protein,,g,per_100g (100 g Pulver)
27.png,TP,Kublephydrate/Carbohydrate,49,g,per_100g,Carbohydrate,,g,per_100g (100 g Pulver)
27.png,TP,Fert/Fat,<0.5,g,per_100g,Fat,,g,per_100g (100 g Pulver)
27.png,TP,Mangen/Manganese,15,mg,per_100g,Manganese,,mg,per_100g (100 g Pulver)
27.png,TP,Kuples/Copper,10000,g,per_100g,Copper,,µg,per_100g (100 g Pulver)
27.png,TP,Sefee/Selenium,251,g,per_100g,Selenium,,µg,per_100g (100 g Pulver)
30.png,TP,Protein,2.7,g,per_serving,Protein,,g,per_serving (Per Bar 55g)
30.png,TP,Sugars,19,g,per_serving,Sugars,,g,per_serving (Per Bar 55g)
30.png,TP,Sodium,70,mg,per_serving,Sodium,,mg,per_serving (Per Bar 55g)
30.png,TP,Protein,4.8,g,per_100g,Protein,,g,per_100g
30.png,TP,Sugars,35,g,per_100g,Sugars,,g,per_100g
30.png,TP,Sodium,130,mg,per_100g,Sodium,,mg,per_100g
30.png,TP,Carbohydrate,39,,per_serving,Carbohydrate,,g,per_serving (Per Bar 55g)
30.png,TP,Fibre,2.0,,per_serving,Fibre,,g,per_serving (Per Bar 55g)
30.png,TP,Carbohydrate,71,,per_100g,Carbohydrate,,g,per_100g
30.png,TP,Fibre,3.6,,per_100g,Fibre,,g,per_100g
30.png,TP,FAT: (g,5.0,g,per_serving,Fat,,g,per_serving (Per Bar 55g)
30.png,TP,FAT: (g,9.1,g,per_100g,Fat,,g,per_100g
33.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
33.png,TP,Saturated Fats,0,g,per_100g,Saturated Fats,,g,per_100g
33.png,TP,Carbohydrate,97,g,per_100g,Carbohydrate,,g,per_100g
33.png,TP,Sugars,56,g,per_100g,Sugars,,g,per_100g
33.png,TP,Protein,0,g,per_100g,Protein,,g,per_100g
33.png,TP,Salt,0.53,g,per_100g,Salt,,g,per_100g
33.png,TP,Sodium,210,mg,per_100g,Sodium,,mg,per_100g
33.png,TP,Calcium,35,mg,per_100g,Calcium,,mg,per_100g
33.png,TP,Magnesium,25,mg,per_100g,Magnesium,,mg,per_100g
33.png,TP,Potassium,55,mg,per_100g,Potassium,,mg,per_100g
33.png,TP,Chloride,140,mg,per_100g,Chloride,,mg,per_100g
33.png,TP,Carbohydrate,73,g,per_serving,Carbohydrate,,g,per_serving (75 g (300 ml))
33.png,TP,Sugars,42,g,per_serving,Sugars,,g,per_serving (75 g (300 ml))
33.png,TP,Salt,0.40,g,per_serving,Salt,,g,per_serving (75 g (300 ml))
33.png,TP,Sodium,158,mg,per_serving,Sodium,,mg,per_serving (75 g (300 ml))
33.png,TP,Calcium,26,mg,per_serving,Calcium,,mg,per_serving (75 g (300 ml))
33.png,TP,Magnesium,19,mg,per_serving,Magnesium,,mg,per_serving (75 g (300 ml))
33.png,TP,Potassium,41,mg,per_serving,Potassium,,mg,per_serving (75 g (300 ml))
33.png,TP,Chloride,105,mg,per_serving,Chloride,,mg,per_serving (75 g (300 ml))
33.png,TP,Energy,1660,g,per_100g,Energy,,kJ,per_100g
33.png,TP,Energy,1245,g,per_serving,Energy,,kJ,per_serving (75 g (300 ml))
33.png,TP,Protein,0.53,g,per_100g,Protein,,g,per_serving (75 g (300 ml))
34.png,TP,Energy,1356,kj,per_100g,Energy,,kJ,per_100g
34.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
34.png,TP,Carbohydrate,80,g,per_100g,Carbohydrate,,g,per_100g
34.png,TP,Sugars,77,g,per_100g,Sugars,,g,per_100g
34.png,TP,Fibre,5,g,per_100g,Fibre,,g,per_100g
34.png,TP,Protein,0,g,per_100g,Protein,,g,per_100g
34.png,TP,Salt,3.5,g,per_100g,Salt,,g,per_100g
34.png,TP,Calcium,400,mg,per_100g,Calcium,,mg,per_100g
34.png,TP,Potassium,400,mg,per_100g,Potassium,,mg,per_100g
34.png,TP,Magnesium,100,mg,per_100g,Magnesium,,mg,per_100g
34.png,TP,Zinc,2.6,mg,per_100g,Zinc,,mg,per_100g
34.png,TP,Vitamin C,72,mg,per_100g,Vitamin C,,mg,per_100g
34.png,TP,Niacin,12,mg,per_100g,Niacin,,mg,per_100g
34.png,TP,Vitamin B6,3.2,mg,per_100g,Vitamin B6,,mg,per_100g
34.png,TP,Pantothenic Acid,2.9,mg,per_100g,Pantothenic Acid,,mg,per_100g
34.png,TP,Vitamin B1,0.8,mg,per_100g,Vitamin B1,,mg,per_100g
34.png,TP,Vitamin B2,0.8,mg,per_100g,Vitamin B2,,mg,per_100g
34.png,TP,Folic Acid,34,ug,per_100g,Folic Acid,,µg,per_100g
34.png,TP,Vitamin B12,3.5,ug,per_100g,Vitamin B12,,µg,per_100g
34.png,TP,Energy,339,kj,per_serving,Energy,,kJ,per_serving (25g serving)
34.png,TP,Energy,80,kcal,per_serving,Energy,,kcal,per_serving (25g serving)
34.png,TP,Carbohydrate,20,g,per_serving,Carbohydrate,,g,per_serving (25g serving)
34.png,TP,Sugars,19,g,per_serving,Sugars,,g,per_serving (25g serving)
34.png,TP,Fibre,1.2,g,per_serving,Fibre,,g,per_serving (25g serving)
34.png,TP,Salt,0.9,g,per_serving,Salt,,g,per_serving (25g serving)
34.png,TP,Calcium,100,mg,per_serving,Calcium,,mg,per_serving (25g serving)
34.png,TP,Magnesium,25,mg,per_serving,Magnesium,,mg,per_serving (25g serving)
34.png,TP,Zinc,0.7,mg,per_serving,Zinc,,mg,per_serving (25g serving)
34.png,TP,Vitamin C,18,mg,per_serving,Vitamin C,,mg,per_serving (25g serving)
34.png,TP,Niacin,3.0,mg,per_serving,Niacin,,mg,per_serving (25g serving)
34.png,TP,Vitamin B6,0.8,mg,per_serving,Vitamin B6,,mg,per_serving (25g serving)
34.png,TP,Pantothenic Acid,0.7,mg,per_serving,Pantothenic Acid,,mg,per_serving (25g serving)
34.png,TP,Vitamin B1,0.2,mg,per_serving,Vitamin B1,,mg,per_serving (25g serving)
34.png,TP,Vitamin B2,0.2,mg,per_serving,Vitamin B2,,mg,per_serving (25g serving)
34.png,TP,Folic Acid,8.4,ug,per_serving,Folic Acid,,µg,per_serving (25g serving)
34.png,TP,Vitamin B12,0.9,ug,per_serving,Vitamin B12,,µg,per_serving (25g serving)
34.png,TP,Potassium,100,mg,per_100g,Potassium,,mg,per_serving (25g serving)
34.png,TP,Fat,20,g,per_serving,Fat,,g,per_serving (25g serving)
34.png,TP,Protein,0.9,g,per_serving,Protein,,g,per_serving (25g serving)
35.jpeg,TP,Magnesium,4.7,g,per_100g,Magnesium,,g,per_100g
35.jpeg,TP,Vitamin C,2.1,g,per_100g,Vitamin C,,g,per_100g
35.jpeg,TP,Magnesium,2.1,g,per_100g,Magnesium,,mg,per_serving (pro 3 Tabletten)
4.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
4.png,TP,Saturated Fats,0,g,per_100g,Saturated Fats,,g,per_100g
4.png,TP,Carbohydrate,56,g,per_100g,Carbohydrate,,g,per_100g
4.png,TP,Sugars,6.7,g,per_100g,Sugars,,g,per_100g
4.png,TP,Salt,0.12,g,per_100g,Salt,,g,per_100g
4.png,TP,Protein,0.12,g,per_100g,Protein,,g,per_100g
4.png,TP,Energy,0,g,per_100g,Energy,,,per_100g
41.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
41.png,TP,Saturated Fats,0,g,per_100g,Saturated Fats,,g,per_100g
41.png,TP,Protein,0,g,per_100g,Protein,,g,per_100g
41.png,TP,Salt,0.10,g,per_100g,Salt,,g,per_100g
41.png,TP,Carbohydrate,16156,g,per_100g,Carbohydrate,,g,per_100g
41.png,TP,Energy,0,g,per_100g,Energy,,kJ,per_100g
42.png,TP,Sodium,240,mg,per_serving,Sodium,,mg,per_serving (PER SERVE 47g)
42.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
42.png,TP,Saturated Fats,0,g,per_100g,Saturated Fats,,g,per_100g
42.png,TP,Sugars,38,g,per_100g,Sugars,,g,per_100g
42.png,TP,Sodium,500,mg,per_100g,Sodium,,mg,per_100g
42.png,TP,Protein,0,,per_serving,Protein,,g,per_serving (PER SERVE 47g)
42.png,TP,Fibre,0,,per_100g,Fibre,,g,per_serving (PER SERVE 47g)
42.png,TP,Protein,0.1,,per_100g,Protein,,g,per_100g
42.png,TP,Carbohydrate,94,,per_100g,Carbohydrate,,g,per_100g
45_1.png,TP,Protein,0,g,per_serving,Protein,,g,per_serving (1 SERV. 47g)
45_1.png,TP,Fat,0,g,per_serving,Fat,,g,per_serving (1 SERV. 47g)
45_1.png,TP,Sodium,240,mg,per_serving,Sodium,,mg,per_serving (1 SERV. 47g)
45_1.png,TP,Protein,0.1,g,per_100g,Protein,,g,per_100g
45_1.png,TP,Saturated Fats,0,g,per_100g,Saturated Fats,,g,per_100g
45_1.png,TP,Sodium,500,mg,per_100g,Sodium,,mg,per_100g
45_1.png,TP,Fibre,0,,per_serving,Fibre,,g,per_serving (1 SERV. 47g)
45_1.png,TP,Carbohydrate,1410,g,per_serving,Carbohydrate,,g,per_serving (1 SERV. 47g)
45_1.png,TP,Sugars,0.1,g,per_100g,Sugars,,g,per_serving (1 SERV. 47g)
45_1.png,TP,Carbohydrate,8,,per_100g,Carbohydrate,,g,per_100g
45_2.png,TP,Fat,0,g,per_100g,Fat,,g,per_100g
45_2.png,TP,Carbohydrate,94,g,per_100g,Carbohydrate,,g,per_100g
45_2.png,TP,Protein,0.1,g,per_100g,Protein,,g,per_100g
45_2.png,TP,Salt,1.3,g,per_100g,Salt,,g,per_100g
45_2.png,TP,Energy,0,g,per_100g,Energy,,kJ,per_100g
45_2.png,TP,Saturated Fats,16,,per_100g,Saturated Fats,,g,per_100g
51.png,TP,Fat Fett Matieres grassesVetten,<0.5,g,per_100g,Fat,,g,per_100g
51.png,TP,CarbohydrateKohlenhydrateGlucidesKoolhydraten,84,g,per_100g,Carbohydrate,,g,per_100g
51.png,TP,-of which sugarsdavon Zuckerdont sucreswaarvan suikers,62,g,per_100g,Sugars,,g,per_100g
51.png,TP,ProteinEiweiBProtéinesElwitten,6.7,g,per_100g,Protein,,g,per_100g
51.png,TP,CarbohydrateKohlenhydrateGlucidesKoolhydraten,50,g,per_100g,Carbohydrate,,g,per_serving (60 g)
51.png,TP,-of which sugarsdavon Zuckerdont sucreswaarvan suikers,37,g,per_100g,Sugars,,g,per_serving (60 g)
51.png,TP,EnergyEnergie kJ(kcal,1541,g,per_100g,Energy,,kJ,per_100g
51.png,TP,EnergyEnergie kJ(kcal,925,g,per_100g,Energy,,kJ,per_serving (60 g)
51.png,TP,SaltSalzSelZout,6.7,g,per_100g,Salt,,g,per_100g
51.png,TP,ProteinEiweiBProtéinesElwitten,37,g,per_100g,Protein,,g,per_serving (60 g)
51.png,TP,SaltSalzSelZout,4.0,g,per_100g,Salt,,g,per_serving (60 g)
53.png,TP,Energy,1541,g,per_100g,Energy,,kJ,per_100g
53.png,TP,Energy,925,g,per_100g,Energy,,kJ,per_serving (60 g)
53.png,TP,Fat |Fett |Matieres grasses |Vetten,<0.5,g,per_100g,Fat,,g,per_100g
53.png,TP,CarbohydrateKohlenhydrateGlucidesKoolhydraten,84,g,per_100g,Carbohydrate,,g,per_100g
53.png,TP,- of which sugars I davon Zucker dont sucres I waarvan sukers,62,g,per_100g,Sugars,,g,per_100g
53.png,TP,ProteinEiweiBProteinesEiwitten,6.7,g,per_100g,Protein,,g,per_100g
53.png,TP,SaltSalzSelZout,0.13,g,per_100g,Salt,,g,per_100g
53.png,TP,Vitamin B6Vitamine B6,0.35,mg,per_100g,Vitamin B6,,mg,per_100g
53.png,TP,CarbohydrateKohlenhydrateGlucidesKoolhydraten,50,g,per_100g,Carbohydrate,,g,per_serving (60 g)
53.png,TP,- of which sugars I davon Zucker dont sucres I waarvan sukers,37,g,per_100g,Sugars,,g,per_serving (60 g)
53.png,TP,ProteinEiweiBProteinesEiwitten,4.0,g,per_100g,Protein,,g,per_serving (60 g)
53.png,TP,SaltSalzSelZout,0.08,g,per_100g,Salt,,g,per_serving (60 g)
53.png,TP,Vitamin B6Vitamine B6,0.21,mg,per_100g,Vitamin B6,,mg,per_serving (60 g)
56.jpeg,TP,Proteines,83,g,per_100g,Protein,,g,per_100g
56.jpeg,TP,Fat,3.67,g,per_100g,Fat,,g,per_100g
56.jpeg,TP,Fat,0.228,g,per_100g,Fat,,g,per_serving (pro Esslöffel (6 g))
56.jpeg,TP,Proteines,0.228,g,per_100g,Protein,,g,per_serving (pro Esslöffel (6 g))
57.jpeg,TP,proteines,83,g,per_100g,Protein,,g,per_100g
57.jpeg,TP,Fat,0.26,g,per_100g,Fat,,g,per_serving (pro Esslöffel (6 g))
57.jpeg,TP,Fat,3.67,g,per_100g,Fat,,g,per_100g
57.jpeg,TP,proteines,4.99,g,per_100g,Protein,,g,per_serving (pro Esslöffel (6 g))
59.png,TP,Energy,1391,kj,per_100g,Energy,,kJ,per_100g (100 g Pulver)
59.png,TP,Carbohydrate,66.6,g,per_100g,Carbohydrate,,g,per_100g (100 g Pulver)
59.png,TP,Fat,0.3,g,per_100g,Fat,,g,per_100g (100 g Pulver)
59.png,TP,Saturated Fats,<0.3,g,per_100g,Saturated Fats,,g,per_100g (100 g Pulver)
59.png,TP,Fibre,25,g,per_100g,Fibre,,g,per_100g (100 g Pulver)
59.png,TP,Sodium,<0.1,g,per_100g,Sodium,,g,per_100g (100 g Pulver)
59.png,TP,Energy,278,kj,per_daily_dose,Energy,,kJ,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Carbohydrate,13.3,g,per_daily_dose,Carbohydrate,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Fructose,12.7,g,per_daily_dose,Fructose,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Fat,<0.1,g,per_daily_dose,Fat,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Saturated Fats,<0.1,g,per_daily_dose,Saturated Fats,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Fibre,5,g,per_daily_dose,Fibre,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Sodium,<0.02,g,per_daily_dose,Sodium,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Vitamin C,60,mg,per_daily_dose,Vitamin C,,mg,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Selenium,30,g,per_daily_dose,Selenium,,µg,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,Fructose,64.4,g,per_100g,Fructose,,g,per_100g (100 g Pulver)
59.png,TP,Selenium,<0.1,g,per_100g,Selenium,,µg,per_100g (100 g Pulver)
59.png,TP,Vitamin C,150,ug,per_100g,Vitamin C,,mg,per_100g (100 g Pulver)
59.png,TP,Vitamin E,300,mg,per_100g,Vitamin E,,mg α-TE,per_100g (100 g Pulver)
59.png,TP,Vitamin A,,,per_100g,Vitamin A,,µg RE,per_100g (100 g Pulver)
59.png,TP,Vitamin E,60,mg,per_daily_dose,Vitamin E,,mg α-TE,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,EiweiB/Protein,0.7,g,per_100g,Protein,,g,per_100g (100 g Pulver)
59.png,TP,davonZucker/of which Sugars,64.4,g,per_100g,Sugars,,g,per_100g (100 g Pulver)
59.png,TP,EiweiB/Protein,0.14,g,per_daily_dose,Protein,,g,per_daily_dose (1 Portion = 20 g Pulver)
59.png,TP,davonZucker/of which Sugars,12.9,g,per_daily_dose,Sugars,,g,per_daily_dose (1 Portion = 20 g Pulver)
6.png,TP,Vitamin C,28,mg,per_serving,Vitamin C,,mg,per_serving (4 g)
6.png,TP,Magnesium,56,mg,per_serving,Magnesium,,mg,per_serving (4 g)
6.png,TP,Potassium,70,mg,per_serving,Potassium,,mg,per_serving (4 g)
6.png,TP,Calcium,9,mg,per_serving,Calcium,,mg,per_serving (4 g)
6.png,TP,Sodium,200,mg,per_serving,Sodium,,mg,per_serving (4 g)
6.png,TP,Green Tea,1,mg,per_serving,Green Tea,,mg,per_serving (4 g)
61.png,TP,Energy,427,kj,per_serving,Energy,,kJ,per_serving (30 g)
61.png,TP,Energy,102,kcal,per_serving,Energy,,kcal,per_serving (30 g)
61.png,TP,Fat,0,g,per_serving,Fat,,g,per_serving (30 g)
61.png,TP,Saturated Fats,0,g,per_serving,Saturated Fats,,g,per_serving (30 g)
61.png,TP,Carbohydrate,25.3,g,per_serving,Carbohydrate,,g,per_serving (30 g)
61.png,TP,Sugars,14.6,g,per_serving,Sugars,,g,per_serving (30 g)
61.png,TP,Protein,0.2,g,per_serving,Protein,,g,per_serving (30 g)
61.png,TP,Salt,0.52,g,per_serving,Salt,,g,per_serving (30 g)
61.png,TP,Magnesium,75,mg,per_serving,Magnesium,,mg,per_serving (30 g)
61.png,TP,Potassium,100,mg,per_serving,Potassium,,mg,per_serving (30 g)
61.png,TP,Calcium,50,mg,per_serving,Calcium,,mg,per_serving (30 g)
61.png,TP,Energy,1424,kj,per_100g,Energy,,kJ,per_100g
61.png,TP,Carbohydrate,84.4,g,per_100g,Carbohydrate,,g,per_100g
61.png,TP,Sugars,48.7,g,per_100g,Sugars,,g,per_100g
61.png,TP,Protein,0.6,g,per_100g,Protein,,g,per_100g
61.png,TP,Salt,1.73,g,per_100g,Salt,,g,per_100g
61.png,TP,Magnesium,250,mg,per_100g,Magnesium,,mg,per_100g
61.png,TP,Potassium,333.3,mg,per_100g,Potassium,,mg,per_100g
61.png,TP,Calcium,166.7,mg,per_100g,Calcium,,mg,per_100g
63.png,TP,Energy,427,kj,per_serving,Energy,,kJ,per_serving (30 g)
63.png,TP,Energy,102,kcal,per_serving,Energy,,kcal,per_serving (30 g)
63.png,TP,Fat,0,g,per_serving,Fat,,g,per_serving (30 g)
63.png,TP,Saturated Fats,0,g,per_serving,Saturated Fats,,g,per_serving (30 g)
63.png,TP,Carbohydrate,25.3,g,per_serving,Carbohydrate,,g,per_serving (30 g)
63.png,TP,Protein,0.2,g,per_serving,Protein,,g,per_serving (30 g)
63.png,TP,Salt,0.52,g,per_serving,Salt,,g,per_serving (30 g)
63.png,TP,Magnesium,75,mg,per_serving,Magnesium,,mg,per_serving (30 g)
63.png,TP,Potassium,100,mg,per_serving,Potassium,,mg,per_serving (30 g)
63.png,TP,Calcium,50,mg,per_serving,Calcium,,mg,per_serving (30 g)
63.png,TP,Energy,1424,kj,per_100g,Energy,,kJ,per_100g
63.png,TP,Carbohydrate,84.4,g,per_100g,Carbohydrate,,g,per_100g
63.png,TP,Protein,0.6,g,per_100g,Protein,,g,per_100g
63.png,TP,Salt,1.73,g,per_100g,Salt,,g,per_100g
63.png,TP,Magnesium,250,mg,per_100g,Magnesium,,mg,per_100g
63.png,TP,Calcium,166.7,mg,per_100g,Calcium,,mg,per_100g
63.png,TP,Potassium,50,mg,per_serving,Potassium,,mg,per_100g
63.png,TP,of which sugars/ davon Zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,14.6,g,per_serving,Sugars,,g,per_serving (30 g)
63.png,TP,of which sugars/ davon Zucker / di cul zuccheri /dont sucres/ de los cuales azücares/od tega sladkorji,48.7,g,per_100g,Sugars,,g,per_100g
64.png,TP,Vitamin C,50,mg,per_daily_dose,Vitamin C,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Vitamin B2,0.6,mg,per_daily_dose,Vitamin B2,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Niacin,7.0,mg,per_daily_dose,Niacin,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Vitamin B6,0.6,mg,per_daily_dose,Vitamin B6,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Pantothenic Acid,2.5,mg,per_daily_dose,Pantothenic Acid,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Zinc,3.0,mg,per_daily_dose,Zinc,,mg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Folic Acid,80,g,per_daily_dose,Folic Acid,,µg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
64.png,TP,Vitamin B12,2.0,g,per_daily_dose,Vitamin B12,,µg,per_daily_dose (1 Ampulle/flask + 2 Caps.)
68.jpeg,TP,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,64,g,per_100g,Protein,,g,per_100g
68.jpeg,TP,Prter(e/Ehws8/Proteines/Eiwtten/Proteinas,219,g,per_100g,Protein,,g,per_serving (24 g)
78.jpeg,TP,Vitamin D,,,per_daily_dose,Vitamin D,,µg,per_serving (pro Kapsel)
78.jpeg,TP,rnit Vitamin D3,,,per_serving,Vitamin D,,I.E.,per_serving (pro Kapsel)
8.png,TP,Protein,2.2,g,per_serving,Protein,,g,per_serving (Per Bar 60g)
8.png,TP,Protein,3.7,,per_100g,Protein,,g,per_100g
8.png,TP,Saturated Fats,7.9,g,per_100g,Saturated Fats,,g,per_serving (Per Bar 60g)
8.png,TP,Carbohydrate,21271,g,per_serving,Carbohydrate,,g,per_serving (Per Bar 60g)
8.png,TP,Sugars,21271,g,per_serving,Sugars,,g,per_serving (Per Bar 60g)
8.png,TP,Sugars,2823232,g,per_100g,Sugars,,g,per_100g
8.png,TP,Energy,2.2,g,per_serving,Energy,,kJ,per_serving (Per Bar 60g)
8.png,TP,Fibre,,,per_serving,Fibre,,g,per_serving (Per Bar 60g)
8.png,TP,Sodium,,,per_serving,Sodium,,mg,per_serving (Per Bar 60g)
8.png,TP,FAT: (g,4.8,g,per_serving,Fat,,g,per_serving (Per Bar 60g)
8.png,TP,FAT: (g,7.9,g,per_100g,Fat,,g,per_100g
82.jpeg,TP,Protein,60,,per_serving,Protein,,g,per_100g
82.jpeg,TP,Carbohydrate,60,,per_100g,Carbohydrate,,g,per_100g
82.jpeg,TP,Fat,60,,per_100g,Fat,,g,per_100g
82.jpeg,TP,Creatine,3,g,per_serving,Creatine monohydrate,,g,per_serving (3 g/1 level teaspoon)
82.jpeg,TP,monohydrate,3,g,per_serving,Creatine monohydrate,,g,per_100g
88.png,TP,Saturated Fats,0.5,g,per_100ml,Saturated Fats,,g,per_100ml
88.png,TP,Protein,8.0,g,per_100ml,Protein,,g,per_100ml
88.png,TP,Fat,2.3,g,per_serving,Fat,,g,per_serving (330 ML)
88.png,TP,Saturated Fats,1.6,g,per_serving,Saturated Fats,,g,per_serving (330 ML)
88.png,TP,Carbohydrate,13,g,per_serving,Carbohydrate,,g,per_serving (330 ML)
88.png,TP,Protein,26,g,per_serving,Protein,,g,per_serving (330 ML)
88.png,TP,Salt,0.33,g,per_serving,Salt,,g,per_serving (330 ML)
88.png,TP,Fat,0.5,g,per_100ml,Fat,,g,per_100ml
88.png,TP,Carbohydrate,3.5,g,per_100ml,Carbohydrate,,g,per_100ml
9.jpeg,TP,Zinc,5,mg,per_daily_dose,Zinc,,mg,per_serving (pro 1 Tablette)
9.jpeg,TP,Vitamin C,30,mg,per_daily_dose,Vitamin C,,mg,per_serving (pro 1 Tablette)
9.jpeg,TP,Vitamin C,60,mg,per_serving,Vitamin C,,mg,per_daily_dose (pro 2 Tabletten)
9.jpeg,TP,Zinc,30,mg,per_daily_dose,Zinc,,mg,per_daily_dose (pro 2 Tabletten)
90.png,TP,Fat,<0.1,g,per_100ml,Fat,,g,per_100ml
90.png,TP,Saturated Fats,<0.1,g,per_100ml,Saturated Fats,,g,per_100ml
90.png,TP,Carbohydrate,10,g,per_100ml,Carbohydrate,,g,per_100ml
90.png,TP,Sugars,10,g,per_100ml,Sugars,,g,per_100ml
90.png,TP,Protein,<0.1,g,per_100ml,Protein,,g,per_100ml
90.png,TP,Salt,0.16,g,per_100ml,Salt,,g,per_100ml
90.png,TP,Fat,0,g,per_daily_dose,Fat,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Saturated Fats,0,g,per_daily_dose,Saturated Fats,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Carbohydrate,6.0,g,per_daily_dose,Carbohydrate,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Sugars,6.0,g,per_daily_dose,Sugars,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Salt,<0.1,g,per_100ml,Salt,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Energy,192,g,per_100ml,Energy,,kJ,per_100ml
90.png,TP,Energy,115,g,per_daily_dose,Energy,,kJ,per_daily_dose (2 Shots (60 ml))
90.png,TP,Protein,6.0,g,per_daily_dose,Protein,,g,per_daily_dose (2 Shots (60 ml))
90.png,TP,Energy,60,ml,per_daily_dose,Energy,,kcal,per_100ml
90.png,TP,Magnesium,0.16,g,per_100ml,Magnesium,,mg,per_daily_dose (2 Shots (60 ml))
91.png,TP,Fat,0.7,g,per_100ml,Fat,,g,per_100ml
91.png,TP,Saturated Fats,0.5,g,per_100ml,Saturated Fats,,g,per_100ml
91.png,TP,Carbohydrate,4.1,g,per_100ml,Carbohydrate,,g,per_100ml
91.png,TP,Sugars,8.5,g,per_100ml,Sugars,,g,per_100ml
91.png,TP,Protein,8.0,g,per_100ml,Protein,,g,per_100ml
91.png,TP,Salt,0.10,g,per_100ml,Salt,,g,per_100ml
91.png,TP,Fat,2.3,g,per_serving,Fat,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Saturated Fats,1.6,g,per_serving,Saturated Fats,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Carbohydrate,13,g,per_serving,Carbohydrate,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Sugars,11,g,per_serving,Sugars,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Protein,26,g,per_serving,Protein,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Salt,0.33,g,per_serving,Salt,,g,per_serving (PER DRINK (330 ML))
91.png,TP,Energy,234,g,per_100ml,Energy,,kJ,per_100ml
