image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
114.jpeg,FETT,FETT,4.8,148,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,DAVONGESATTIGTEFETTSAUREN,3.3,3.3,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The German term 'DAVON GESÄTTIGTE FETTSÄUREN' was incorrectly translated to English.,Both quantities are identical ('3.3').,Both units match correctly as grams ('g').,The context 'per_100g' was incorrectly translated to English.
114.jpeg,KOHLENHYDRATE,KOHLENHYDRATE,8.8,8.8,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
114.jpeg,DAVON ZUCKER,DAVONGESATTIGTEFETTSAUREN,4.1,17,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"The nutrient 'DAVON ZUCKER' refers to additional sugars, not total sugar content.",Different nutrients with different quantities are mentioned; there's no direct match in quantity between the two entries.,Both units (g) for grams per 100 g context are consistent and valid nutritional measurement units.,"The nutrient 'DAVON ZUCKER' refers to additional sugars, not total sugar content."
114.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,2.8,2.8,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
114.jpeg,EIWEIẞ,KOHLENHYDRATE,70.1,2.6,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"EIweiss translates to Protein, not Kohlenhydrate.",The quantities do not match; '70.1' for EIweiss and '2.6' for Kohlenhydrate are different values.,"Both units g (grams) can be used interchangeably in this context, though they differ from the original unit specification of mcg/ug/IU/kJ/salt.",'per_100g' for EIweiss does not match 'per_serving'.
114.jpeg,SALZ,SALZ,0.51,0.51,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
114.jpeg,KOFFEIN,KOFFEIN,268,268,mg,mg,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
114.jpeg,ENERGIE,BALLASTSTOFFE,462,0.9,kJ,g,per_serving,per_100g,False,False,True,False,False,fast+llm,ENERGIE is not a recognized nutrient in the given rules.,The quantity '462' does not match any expected values for ENERGY as per DOMAIN RULES.,kJ matches with Energy (Brennwert).,'per_serving' context is incorrect; it should be 'per_100g'.
114.jpeg,ENERGIE,SALZ,111,0.17,kcal,g,per_serving,per_100g,False,False,True,False,False,fast+llm,"ENERGIE is not a nutrient, SALZ (Salt) was incorrectly predicted.",111 kcal does not match with the quantity of Salt in per serving context,kcal matches correctly as it can be converted to g if needed for consistency but is incorrect here due to nutrient mismatch.,per_serving does not match with the quantity provided in per_100g context.
114.jpeg,FETT,KOFFEIN,1.4,80,g,mg,per_serving,per_100g,False,False,True,False,False,fast+llm,Fett is not COFFEE.,1.4 mg for Fett does not match the expected quantity of coffee in grams per serving contextually.,g matches with g as a unit correctly interpreted from German 'Fett'.,"'per_serving' is related to COFFEE, not Fett."
115.jpeg,Brennwert,Brennwert,438,0,kJ,g,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
115.jpeg,Brennwert,Fett,103,,kcal,,per_100g,per_100g,False,False,False,True,False,fast+llm,"Brennwert refers to energy content, not fat.",,kcal is a unit of energy but does not match the context for 'Fett'.,
115.jpeg,Fett,Fettsauren,0,12.0,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,- davon gesättigte Fettsäuren,-davon gesattigte,0.2,0.2,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The prefix 'davon' is not a standard qualifier for nutrients in German.,"Both quantities are the same, i.e., 0.2 g.",Both units represent grams (g).,The context 'per_100g' is correct but does not match due to incorrect nutrient term.
115.jpeg,Kohlenhydrate,Kohlenhydrate,12.0,10.0,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,- davon Zucker,-davon Zucker,10.0,1.6,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"The prefix 'davon' indicates a sub-nutrient, which should be separated.",Conversion from grams to percentage is incorrect; it lacks the conversion factor of dividing by 100 and multiplying by 10 for per_100g context.,"The unit 'g' matches with both given quantities in terms of gram measurement, though not correctly converted.",Incorrect conversion from grams to percentage; should be calculated as (10.0 / 100) * 100 = 1.6.
115.jpeg,Ballaststoffe,Ballaststoffe,1.6,11.0,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,Eiweiß,Salz,11.0,,g,,per_100g,per_100g,False,False,False,True,False,fast+llm,"Eiweiß refers to protein, not salt.",,g should be converted to g per 100g context,
116.jpeg,ENERGIE,ENERGIEkJ/kcal,1696,,kJ,,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
116.jpeg,ENERGIE,FETT:,404,12.0,kcal,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'FETT:' does not match the expected 'ENERGIE'.,The quantity '12.0' for fat is inconsistent with a typical energy value of '404 kcal per 100g'.,Unit matches as both are in grams.,Context correctly indicates the measurement unit.
116.jpeg,FETT:,FETT:,12.0,3.5,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVON GESATTIGTE,1.4,1.4,g,g,per_100g,,False,True,True,True,False,fast+llm,The nutrient '- DAVON GESÄTTIGTE FETTSÄUREN' does not match the expected format for sub-nutrients with a dash prefix.,Both entries have '1.4'.,"The unit in '- DAVON GESÄTTIGTE FETTSÄUREN' is missing, while the expected context suggests it should be per_100g.",
116.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,27.0,27.0,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,- DAVON ZUCKER,-DAVON GESATTIGTE,4.6,0.4,g,g,per_100g,,False,False,True,True,False,fast+llm,The nutrient '- DAVON ZUCKER' was not correctly matched to the German term 'davon Zucker'.,The quantity for '-DAVON GESATTIGTE' is incorrect compared to the original data.,g matches with g in both instances correctly.,'per_100g' context was preserved.
116.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,12.0,12.0,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,EIWEIẞ,FETTSAUREN,41.0,,g,,per_100g,,False,False,True,True,False,fast+llm,"EIweiss translates to Protein, not Fettsaure.",,µg is equivalent to mcg,per_100g context matches correctly
116.jpeg,SALZ,SALZ,2.02,2.02,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,ENERGIE,KOHLENHYDRATE:,509,8.2,kJ,g,per_serving,,False,False,True,False,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,"The quantity '509 kJ' is significantly higher than any typical value for energy content per serving of a supplement, which usually ranges from around 50 to 200 kJ/serving.",kJ matches the unit used in DOMAIN RULES (not kcal).,The context 'per_serving' does not match any expected contexts listed for nutrient quantities.
116.jpeg,ENERGIE,BALLASTSTOFFE,121,3.7,kcal,g,per_serving,,False,False,True,False,False,fast+llm,The term 'ENERGIE' does not match the specified nutrient.,No corresponding quantity for ENERGY in German nutritional labels context provided.,"kcal is a valid unit of energy measurement, but it doesn't correspond to BALLASTSTOFFE (Dietary Fibre).",The term 'per_serving' does not match the context for Dietary Fibre.
116.jpeg,FETT:,SALZ,3.5,0.61,g,g,per_serving,,False,True,True,False,False,fast+llm,The nutrient 'FETT:' was not correctly identified as the same as 'Fat'.,The quantity of '3.5' matches.,"The unit 'g' is correct for grams, which can be used interchangeably in this context.",The provided nutrient and units do not match the given label format.
117.jpeg,ENERGIE,ENERGIEkJ/kcal,728,,kJ,,per_serving,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
117.jpeg,ENERGIE,FETT,173,6.1,kcal,,per_serving,,False,False,True,False,False,fast+llm,The term 'ENERGIE' does not match the specified nutrient.,No corresponding quantity for matched nutrients found in context.,kcal is a valid unit of energy measurement.,The term 'per_serving' does not match the specified nutrient.
117.jpeg,FETT,KOHLENHYDRATE,6.1,,g,,per_serving,,False,False,True,True,False,fast+llm,The nutrient 'FETT' was incorrectly matched to 'KOHLENHYDRATE'.,No quantity provided for the correct match.,Unit matches correctly as both are in grams (g).,The context 'per_serving' is valid.
117.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,BALLASTSTOFFE,1.5,,g,,per_serving,,False,True,False,True,False,fast+llm,"The term '- DAVON GESÄTTIGTE FETTSÄUREN' refers to 'from fats', not a specific nutrient like dietary fibre.",Quantity matches the extracted quantity of 1.5 g,"The unit 'g' should be converted according to domain rules, which specify per_serving context but not a specific conversion factor for dietary fibre.",
117.jpeg,KOHLENHYDRATE,SALZ,16.7,0.04,g,g,per_serving,,False,True,True,True,False,fast+llm,"The extracted nutrient 'KOHLENHYDRAT' does not match the expected German term for carbohydrates, which is 'Kohlenhydrate'.",The quantity matches as both are given in grams.,"The extracted unit 'g' should be converted to a per serving context using the German term for portion, which is not provided here. The expected conversion would involve specifying it relative to servings or portions (e.g., pro Portion).",The nutrient matches as carbohydrates can also refer to 'Kohlenhydrate'.
118.jpeg,ENERGIE,ENERGIEkJ/kcal,1440,8.0,kJ,g,per_100g,pr0100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
118.jpeg,ENERGIE,ENERGIEkJ/kcal,344,10,kcal,g,per_100g,pr0100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
118.jpeg,FETT:,FETT:,10,2.1,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,FETT:,2.6,2.6,g,g,per_100g,pr0100g,False,True,True,False,False,fast+llm,The nutrient '- DAVON GESÄTTIGTE FETTSÄUREN' is not a standard term; it should be 'Fett.',Both quantities are the same.,"g in context does not match with per_100g, which implies g/100g or percentage format expected for German labels.",
118.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,48,3.2,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
118.jpeg,- DAVON ZUCKER,-DAVON GESATTIGTEFETTSAUREN,4.0,38,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,The nutrient '- DAVON ZUCKER' does not match with 'pr0100g'.,The quantity '4.0 g' for '-DAVON GESATTIGTEFETTSAUREN' is incorrect.,Both units are correctly identified as grams (g).,The context matches the format 'per_100g'.
118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,-DAVON GESATTIGTEFETTSAUREN,21,48,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,The nutrients listed are different.,Quantities do not match between the two entries.,Both units specified as 'g'.,
118.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,3.0,19,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
118.jpeg,EIWEIẞ,KOHLENHYDRATE:,24,4.0,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,"EIWEIẞ refers to Protein, not Kohlenhydrate.",24 does not match with the quantity of 4.0 in context 'per_100g'.,Both units are correctly identified as grams (g).,"The nutrient is related to per serving, but quantities do not match."
118.jpeg,SALZ,SALZ,0.70,,g,,per_100g,pr0100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
118.jpeg,ENERGIE,BALLASTSTOFFE,1152,24,kJ,g,per_serving,pr0100g,False,False,True,False,False,fast+llm,ENERGIE is not BALLASTSTOFFE.,1152 does not match with 24 in the context of per_serving for ENERGY and BALLASTSTOFFE respectively.,kJ matches kJ correctly as both units are energy-related but different scales (1 kcal = 4.184 kJ).,per_serving does not match pr0100g contextually.
119.jpeg,ENERGIE,FETT:,1471,24,kJ,g,per_100g,pr0100g,False,False,True,False,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '1471 kJ per_100g' is inconsistent with the provided context and domain rules for quantities of energy (should be matched to kcal or similar units).,kJ matches one of the accepted unit formats in DOMAIN RULES.,"The given nutrient 'ENERGIE' and quantity do not align with any expected context format specified (per_100g, per_serving, or per_daily_dose)."
119.jpeg,ENERGIE,FETT:,352,3.0,kcal,g,per_100g,pr0100g,False,False,True,False,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '352 kcal per_100g' is inconsistent with the provided context and domain rules for quantities of energy (should be matched to kJ or IE).,kcal matches one of the accepted units in DOMAIN RULES.,The given quantity 'per_100g' does not match with the expected context format.
119.jpeg,FETT:,-DAVONGESATTIGTEFETTSAUREN,11,38,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,The nutrient 'FETT:' does not match the expected format or common name.,The quantity '38' is significantly different from the original '11'.,"Both units are in grams, which matches.",Both contexts refer to per_100g.
119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVONGESATTIGTEFETTSAUREN,3.0,47,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,Different spelling conventions for 'Fettsäuren' in German.,Incorrect conversion from g to mg (should be multiplied by 1000).,Both units are correctly identified as grams ('g').,Correct context 'per_100g' translated appropriately.
119.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,47,3.2,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
119.jpeg,- DAVON ZUCKER,KOHLENHYDRATE:,4.0,4.0,g,g,per_100g,pr0100g,False,True,True,True,False,fast+llm,"The nutrient '- DAVON ZUCKER' was incorrectly translated to 'KOHLENHYDRATE:' which refers to carbohydrates, not dietary fiber.",Both quantities are the same (4.0 g).,The unit 'g' should be converted according to DOMAIN RULES for consistency with other units like per_100g or µg.,Both contexts are referring to the amount of a nutrient in grams.
119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,BALLASTSTOFFE,21,19,g,g,per_100g,pr0100g,False,False,True,False,False,fast+llm,The term '- DAVON MEHRWERTIGE ALKOHOLE' does not match any known nutrient.,There is no direct quantity comparison between '21g' and '19g'.,'g' matches the unit for both quantities as grams.,"The context term 'per_100g' does not match with 'pr0100g', which seems to be a typo."
119.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,4.5,24,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
119.jpeg,EIWEIẞ,SALZ,24,,g,,per_100g,pr0100g,False,False,True,False,False,fast+llm,"EIweiss translates to Protein, not Salz (Salt).",,µg matches with mcg.,per_100g does not match pr0100g.
12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,M/Fotines/ProteinTBaba/Proten,547,0.6,kJ,g,per_100ml,,False,True,False,True,False,fast+llm,The extracted nutrient 'M/Fotines/ProteinTBaba/Proten' does not match any known nutrients in the given rules.,"The quantity matches as both are numerical values, though they differ by units (kJ vs g).","There is no direct conversion provided between 'kJ' and 'g'. The context suggests energy per volume ('per_100ml'), but the extracted unit does not match this.","The nutrient matches with 'Energie', though there are discrepancies in quantity, units."
12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,M/Fotines/ProteinTBaba/Proten,129,1.1,kcal,g,per_100ml,,False,True,False,False,False,fast+llm,The extracted nutrient 'M/Fotines/ProteinTBaba/Proten' does not match any known nutrients in the given rules.,The quantity matches as both are numerical values without units or context-specific formats.,There is no unit provided for 'M/Fotines/ProteinTBaba/Proten'.,The extracted nutrient does not match any known nutrients in the given rules.
120.jpeg,INOSITOL,INOSITOL,100,100,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,ALPHA-LIPONSÄURE,ALPHA-LIPONSAURE,42,42,mg,mg,per_daily_dose,,False,True,True,False,False,fast+llm,The nutrient 'ALPHA-LIPONSÄURE' is not a recognized term in the given domain rules.,The quantity matches correctly as per the input format and expected values.,"The unit 'mg' for milligrams does match with common units used, though not explicitly listed here. However, it is a standard nutritional measurement.",
120.jpeg,CHOLIN,CHOLIN,20,20,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,RUTIN,RUTIN,20,20,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,LACTOBACILLUS ACIDOPHILUS,LACTOBACILLUS,3.6 x 10^8,,KBE,,per_daily_dose,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
120.jpeg,BIFIDOBACTERIUM BIFIDUM,BIFIDOBACTERIUMBIFIDUM,3.6 x 10^8,,KBE,,per_daily_dose,,False,False,False,True,False,fast+llm,The nutrient name contains a typo.,,Unit 'KBE' is not recognized in the context of nutritional data units.,
120.jpeg,VITAMIN C,VITAMINC,250,250,mg,mg,per_daily_dose,,False,True,True,False,False,fast+llm,The extracted nutrient 'VITAMINC' does not match the correct term for Vitamin C.,The quantity of 250 matches correctly in both instances.,"Both units, mg and mg, are consistent with each other.",The context 'per_daily_dose' is missing from the prediction.
120.jpeg,NIACIN,NIACIN,16,16,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,VITAMIN E,VITAMINC,30,313,mg,mg,per_daily_dose,,False,False,True,True,False,fast+llm,The extracted nutrient 'VITAMINC' does not match the expected 'Vitamin E'.,The quantity '313 mg' is significantly different from the specified amount of '30 mg'.,Both units are correctly identified as milligrams (mg).,The context 'per_daily_dose' matches with per_100g=je 100g.
120.jpeg,PANTOTHENSÄURE,NIACIN,5,250,mg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,PANTOTHENSÄURE is not listed as a common nutrient in the given rules.,The quantity '5' does not match any expected quantities for PANTOTHENSÄURE based on typical supplement labels and domain knowledge.,mg is an accepted unit of measurement in the context rules provided.,per_daily_dose does not match any expected contexts for PANTOTHENSÄURE.
120.jpeg,VITAMIN B6,VITAMINE,0.9,30,mg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,VITAMIN B6 is not listed in the DOMAIN RULES.,0.9 mg does not match any quantity specified for VITAMIN B6 or related nutrients like Vitamin B12 (Cobalamin).,mg is a valid unit in the DOMAIN RULES.,per_daily_dose context does not match any specified nutrient quantities.
120.jpeg,VITAMIN B2,VITAMINE,1.1,250,mg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,VITAMIN B2 is not a recognized nutrient in the given rules.,1.1 mg does not match with any specified quantity format or range provided for Vitamin D (Vitamin B2).,"mg matches one of the accepted units: ug, mcg, µg.",per_daily_dose context is not matched with any specified nutrient.
120.jpeg,VITAMIN B1,PANTOTHENSAURE,1,5,mg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,VITAMIN B1 is not listed in the DOMAIN RULES.,Quantity '5' does not match any specified quantity for VITAMIN B1 or PANTOTHENSAURE as per given context and rules.,"Unit 'mg' is a valid unit in the DOMAIN RULES, though it was used incorrectly here due to incorrect nutrient identification.",The provided quantity does not match any specified quantities for VITAMIN B1 or PANTOTHENSAURE.
120.jpeg,FOLSÄURE,PANTOTHENSAURE,200,83,µg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,The nutrient 'FOLSÄURE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity provided ('200') is significantly different from what would be extracted for Pantothenase (PANTOTHENSAURE).,µg matches µg correctly as per DOMAIN RULES.,The context 'per_daily_dose' does not match the expected contexts listed in DOMAIN RULES.
120.jpeg,BIOTIN,BIOTIN,40,40,µg,g,per_daily_dose,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,VITAMIN B12,VITAMINB6,4.1,0.9,µg,mg,per_daily_dose,,False,True,False,True,False,fast+llm,"The nutrient 'VITAMIN B12' was correctly identified, but the spelling error in 'B6' instead of 'B12'.","Both quantities are numerically identical (4.1 vs 0.9). However, they represent different units.",The unit for Vitamin B12 is µg while the provided quantity uses mg which do not match directly without conversion consideration.,Both contexts refer to 'per_daily_dose'.
120.jpeg,VITAMIN D3,VITAMINB6,5.2,79,µg,mg,per_daily_dose,,False,False,True,False,False,fast+llm,The nutrient 'VITAMIN D3' does not match with the extracted Nutrient 'Vitamin B6'.,The quantity '5.2 µg' for Vitamin D3 is different from the extracted Quantity '79 mg' of Vitamin B6.,Both units are micrograms (µg).,There was no context provided in the prediction that could match with per_daily_dose.
120.jpeg,VITAMIN K,VITAMINB2,60.4,1,µg,mg,per_daily_dose,,False,False,True,True,False,fast+llm,VITAMIN K is not listed in the provided nutrient variants.,60.4 µg does not match with any quantity specified for VITAMIN B2 (Vitamin B12).,µg matches as both units are micrograms.,per_daily_dose context is valid but irrelevant due to nutrient mismatch.
120.jpeg,CALCIUM,CALCIUM,121,121,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,ZINK,ZINK,6.5,100,mg,g,per_daily_dose,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
120.jpeg,JOD,JOD,100,100,µg,g,per_daily_dose,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,SELEN,SELEN,22,22,µg,g,per_daily_dose,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,KUPFER,KUPFER,1,0.4,mg,mg,per_daily_dose,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
120.jpeg,MANGAN,MANGAN,0.4,0.4,mg,mg,per_daily_dose,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,CHROM,CHROM,25,25,µg,g,per_daily_dose,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,MOLYBDÄN,VITAMINB2,45,91,µg,mg,per_daily_dose,,False,False,True,True,False,fast+llm,MOLYBDÄN does not match with Vitamin B12 (Cobalamin).,45 µg is different from the expected quantity for Cobalamin.,µg matches with mg as both are units of micrograms/milligrams.,per_daily_dose context correctly refers to daily intake.
121.jpeg,ENERGIE,ENERGIEKJ/KCAL,1.401,,kJ,,per_100g,pr0100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
121.jpeg,ENERGIE,FETT:,336,5.2,kcal,g,per_100g,pr0100g,False,False,True,False,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity provided ('336') is inconsistent with the context and units specified for energy content per serving or daily dose (per_100g).,kcal matches one of the accepted unit formats in DOMAIN RULES.,The provided quantity does not align with a typical context for energy content per serving or daily dose.
121.jpeg,FETT:,FETT:,12,12,g,g,per_100g,pr0100g,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
121.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVONGESATTIGTEFETTSAUREN,6.5,2.9,g,g,per_100g,pr0100g,False,False,True,True,False,fast+llm,Different spelling conventions for 'Fettsäuren' in German.,Quantity mismatch between original and prediction (6.5 vs 2.9).,Both units are correctly identified as grams ('g').,Context 'per_100g' matches with context in the predicted data.
121.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,20,2.9,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
121.jpeg,- DAVON ZUCKER,-DAVONGESATTIGTEFETTSAUREN,4.9,5.2,g,g,per_100g,pr0100g,False,True,True,True,False,fast+llm,"The nutrient '- DAVON ZUCKER' refers to 'davon Zucker', which should be separated as sub-nutrients.","Both quantities are close but not identical; however, the context suggests a match in terms of serving size representation (per_100g vs pr0100g).",The unit 'g' is correct for both entries.,Both contexts are related to per serving or portion sizes.
121.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,KOHLENHYDRATE:,15,9.1,g,g,per_100g,pr0100g,False,True,True,False,False,fast+llm,The nutrient '- DAVON MEHRWERTIGE ALKOHOLE' does not match 'KOHLENHYDRAT:',Both quantities are numerically identical.,g is a valid unit for both nutrients in the context of nutritional data.,The provided contexts 'per_100g' and 'pr0100g' do not match.
121.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,18,6.7,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
121.jpeg,EIWEISS,EIWEISS,35,79,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
121.jpeg,SALZ,SALZ,0.20,0.09,g,g,per_100g,pr0100g,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
121.jpeg,ENERGIE,BALLASTSTOFFE,631,79,kJ,g,per_serving,pr0100g,False,False,True,False,False,fast+llm,ENERGIE is not BALLASTSTOFFE.,631 does not match with 79 g for ENERGY or BALLASTSTOFFE respectively.,"kJ matches kJ correctly, though it should be kcal in context of energy content per serving.",per_serving does not match pr0100g.
121.jpeg,ENERGIE,EIWEISS,151,16,kcal,g,per_serving,pr0100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGIE' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '151 kcal per serving' is inconsistent with the predicted value of '16 g'.,Both units are correctly matched as 'kcal' and 'g'.,The context matches in terms of being related to per serving.
121.jpeg,FETT:,SALZ,5.2,16,g,g,per_serving,pr0100g,False,False,True,True,False,fast+llm,Fett and Salz are different nutrients.,5.2 mg is not equal to 16 g,g matches with the context 'per_serving'.,
121.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,MIND.30%WENIGERKOHLENHYDRATEALSHERKOMMLICHE,2.9,,g,,per_serving,pr0100g,False,True,False,False,False,fast+llm,The nutrient '- DAVON GESÄTTIGTE FETTSÄUREN' does not match 'MIND.30%WENIGERKOHLENHYDRATEALSHERKOMMLICHE'.,Both quantities are numerical values.,"'g' is a common unit but does not match 'pr0100g', which seems to be an incorrect context term rather than a standard nutritional measurement.",
121.jpeg,KOHLENHYDRATE:,PROTEIN-RIEGELOHNEBALLASTSTOFFANREICHERUNG,9.1,,g,,per_serving,pr0100g,False,False,True,False,False,fast+llm,The nutrient 'KOHLENHYDRAT' does not match the expected format for carbohydrates.,"No quantity provided in prediction, whereas it should be '9.1'.",Unit matches as both are given in grams (g).,The context does not match the expected format for per serving.
15.jpeg,Energie,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,161,,kJ,,per_100g,,False,False,True,False,False,fast+llm,The extracted nutrient 'Energie' does not match the expected nutrients listed in DOMAIN RULES.,No quantity was provided for comparison with the given context of per_100g,"kJ matches one of the accepted units (kJ, kcal)",The extracted nutrient 'Energie' does not correspond to any specific nutritional content listed in DOMAIN RULES.
17.jpeg,Caffeine,Caffeine,100,100,mg,mg,per_serving,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
17.jpeg,Vitamin B3,Vitamin B3,2.4,0.22,mg NE,mg,per_serving,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
17.jpeg,Vitamin B6,Caffeine,0.22,15,mg,mg,per_serving,,False,False,True,False,False,fast+llm,Vitamin B6 is not listed in the DOMAIN RULES.,Quantity '0.22' does not match any known quantities for Vitamin Caffeine from the given context and rules.,mg matches with mg as per unit conversion rule (µg=mcg).,per_serving is a valid context but Nutrient 'Vitamin B6' does not match any known nutrient.
17.jpeg,Vitamin B12,Vitamin B12,0.38,0.22,µg,mg,per_serving,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
2.jpeg,Energie/energy kJ,Energie/energy kJ (kcal,1195,837197,kJ,g,per_100g,100g1tube70g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
