image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match
2.jpeg,Fett/fat,Kohlenhydrate/carbohydrates,0,70,g,g,per_serving,per_100g,False,True,False,False
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Kohlenhydrate/carbohydrates,0,33,g,g,per_100g,per_100g,False,True,True,False
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Kohlenhydrate/carbohydrates,0,50,g,g,per_serving,per_100g,False,True,False,False
2.jpeg,Kohlenhydrate/carbohydrates,davon Zuckerarten/of which sugars,70,70,g,g,per_100g,per_100g,True,True,True,False
2.jpeg,Kohlenhydrate/carbohydrates,davon Zuckerarten/of which sugars,50,33,g,g,per_serving,per_100g,False,True,False,False
2.jpeg,davon Zuckerarten/of which sugars,davon Zuckerarten/of which sugars,33,50,g,g,per_100g,per_100g,False,True,True,False
2.jpeg,davon Zuckerarten/of which sugars,Erweiss/Protein,25,0.43,g,g,per_serving,per_100g,False,True,False,False
2.jpeg,Eiweiss/Protein,Erweiss/Protein,0,0.30,g,g,per_100g,per_100g,False,True,True,False
2.jpeg,Eiweiss/Protein,Salz/salt,0,0.43,g,g,per_serving,per_100g,False,True,False,False
2.jpeg,Salz/salt,Salz/salt,0.43,0.30,g,g,per_100g,per_100g,False,True,True,False
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,1474,0.19,kJ,kcal,per_100g,per_100g,False,False,True,False
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,346,050,kcal,cal,per_100g,per_100g,False,True,True,False
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,221,78.10,kJ,cal,per_serving,per_100g,False,False,False,False
20.jpeg,Brennwert/Energy Value,Natrium/Sodum,52,667,kcal,mg,per_serving,per_100g,False,False,False,False
20.jpeg,Eiweiß/Protein,Natrium/Sodum,0.1,050,g,cal,per_100g,per_100g,False,False,True,False
20.jpeg,Eiweiß/Protein,Niacin,0.1,240,g,mg,per_serving,per_100g,False,False,False,False
20.jpeg,Kohlenhydrate/Carbohydrate,Niacin,78.1,250,g,mg,per_100g,per_100g,False,False,True,False
20.jpeg,Kohlenhydrate/Carbohydrate,Niacin,11.7,800,g,mg,per_serving,per_100g,False,False,False,False
20.jpeg,Fett/Fat,Panothenaure/Pantothenic Acid,0.5,13.3,g,mg,per_100g,per_100g,False,False,True,False
20.jpeg,Fett/Fat,Panothenaure/Pantothenic Acid,0.1,40,g,mg,per_serving,per_100g,False,False,False,False
20.jpeg,Natrium/Sodium,Vitamin82,667,13.3,mg,mg,per_100g,per_100g,False,True,True,False
20.jpeg,Natrium/Sodium,Vitamin82,100,10.7,mg,mg,per_serving,per_100g,False,True,False,False
20.jpeg,Kalium/Potassium,Vitamin82,667,40,mg,mg,per_100g,per_100g,False,True,True,False
20.jpeg,Kalium/Potassium,FolsaureffolicAod,100,10.7,mg,mg,per_serving,per_100g,False,True,False,False
20.jpeg,Calcium,FolsaureffolicAod,800,1333,mg,g,per_100g,per_100g,False,False,True,False
20.jpeg,Calcium,FolsaureffolicAod,120,6.7,mg,g,per_serving,per_100g,False,False,False,False
201.jpeg,Energie/ Energy/ Energie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,1642,,kJ,,per_100g,por 30go,False,False,False,False
201.jpeg,Energie/ Energy/ Energie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,hodnota/Energia/Energia/Valor energetico/Energia,392,,kcal,,per_100g,por 30go,False,False,False,False
201.jpeg,Energie/ Energy/ Energie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,493,779,kJ,g,per_serving,por 30go,False,False,False,False
201.jpeg,Energie/ Energy/ Energie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,118,2.3,kcal,g,per_serving,por 30go,False,False,False,False
201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,6.7,77,g,g,per_100g,por 30go,False,True,False,False
201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,2,23,g,g,per_serving,por 30go,False,True,False,False
201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,Proteinas/Proteinas,4.2,77,g,g,per_100g,por 30go,False,True,False,False
201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,Proteinas/Proteinas,1.3,23,g,g,per_serving,por 30go,False,True,False,False
201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,8.1,0.05,g,g,per_100g,por 30go,False,True,False,False
201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,2.4,0.02,g,g,per_serving,por 30go,False,True,False,False
26.jpeg,ENERGY,ENERGY,942,,kJ,,per_100g,per_100g,False,False,True,False
26.jpeg,ENERGY,ENERGIE,255,,KCAL,,per_100g,per_100g,False,False,True,False
26.jpeg,FAT,FAT,0,,g,,per_100g,per_100g,False,False,True,False
26.jpeg,OF WHICH SATURATES,SATURATES,0,56,g,g,per_100g,per_100g,False,True,True,False
26.jpeg,CARBOHYDRATE,CARBOHYDRATE,56,56,g,g,per_100g,per_100g,True,True,True,True
26.jpeg,OF WHICH SUGARS,OF WHICH SUGARS,7,56,g,g,per_100g,per_100g,False,True,True,False
26.jpeg,PROTEIN,PROTEIN,0.1,20.19,g,,per_100g,per_100g,False,False,True,False
26.jpeg,SALT,SALT,0.1,,g,,per_100g,per_100g,False,False,True,False
30.jpeg,ENERGY,ENERGY kJ/kcal,907,,kJ,,per_serving,per_100g,False,False,False,False
30.jpeg,ENERGY,PROTEIN(g,215,2.7,kcal,,per_serving,per_100g,False,False,False,False
30.jpeg,ENERGY,PROTEIN(g,1649,4.8,kJ,,per_100g,per_100g,False,False,True,False
30.jpeg,ENERGY,-SATURATED FAT g,391,5.0,kcal,,per_100g,per_100g,False,False,True,False
30.jpeg,PROTEIN,-SATURATED FAT g,2.7,2.7,g,,per_serving,per_100g,True,False,False,False
30.jpeg,PROTEIN,-SATURATED FAT g,4.8,4.9,g,,per_100g,per_100g,False,False,True,False
30.jpeg,FAT,CARBOHYDRATE(9,5.0,2.7,g,,per_serving,per_100g,False,False,False,False
30.jpeg,FAT,CARBOHYDRATE(9,9.1,39,g,,per_100g,per_100g,False,False,True,False
30.jpeg,- SATURATED FAT,CARBOHYDRATE(9,2.7,4.9,g,,per_serving,per_100g,False,False,False,False
30.jpeg,- SATURATED FAT,-SUGARSg,4.9,39,g,,per_100g,per_100g,False,False,True,False
30.jpeg,CARBOHYDRATE,-SUGARSg,39,19,g,,per_serving,per_100g,False,False,False,False
30.jpeg,CARBOHYDRATE,-SUGARSg,71,35,g,,per_100g,per_100g,False,False,True,False
30.jpeg,- SUGARS,DIETARYFIBRE(g,19,2.0,g,,per_serving,per_100g,False,False,False,False
30.jpeg,- SUGARS,DIETARYFIBRE(g,35,19,g,,per_100g,per_100g,False,False,True,False
30.jpeg,DIETARY FIBRE,DIETARYFIBRE(g,2.0,70,g,,per_serving,per_100g,False,False,False,False
30.jpeg,DIETARY FIBRE,SODIUM(mg,3.6,2.0,g,,per_100g,per_100g,False,False,True,False
30.jpeg,SODIUM,SODIUM(mg,70,70,mg,,per_serving,per_100g,True,False,False,False
30.jpeg,SODIUM,SODIUM(mg,130,3.6,mg,,per_100g,per_100g,False,False,True,False
33.jpeg,Energie/energy,Energle/energy kJ kca,1660,88,kJ,g,per_100g,,False,False,False,False
33.jpeg,Energie/energy,Fett/fat,390,88,kcal,g,per_100g,,False,False,False,False
33.jpeg,Energie/energy,of which saturates,1245,89,kJ,g,per_serving,,False,False,False,False
33.jpeg,Energie/energy,of which saturates,293,88,kcal,g,per_serving,,False,False,False,False
33.jpeg,Fett/fat,of which saturates,0,229,g,,per_100g,,False,False,False,False
33.jpeg,Fett/fat,Kohlenhydrate/carbohydrates,0,89,g,g,per_serving,,False,True,False,False
33.jpeg,davon gesättigte Fettsäuren/of which saturates,Kohlenhydrate/carbohydrates,0,229,g,,per_100g,,False,False,False,False
33.jpeg,davon gesättigte Fettsäuren/of which saturates,davon Zuckerarten,0,89,g,g,per_serving,,False,True,False,False
33.jpeg,Kohlenhydrate/carbohydrates,davon Zuckerarten,97,229,g,,per_100g,,False,False,False,False
33.jpeg,Kohlenhydrate/carbohydrates,of which sugars,73,89,g,g,per_serving,,False,True,False,False
33.jpeg,davon Zuckerarten/of which sugars,of which sugars,56,229,g,g,per_100g,,False,True,False,False
33.jpeg,davon Zuckerarten/of which sugars,Eiweiss/protein,42,6350,g,g,per_serving,,False,True,False,False
33.jpeg,Eiweiss/protein,Eiweiss/protein,0,0.40,g,g,per_100g,,False,True,False,False
33.jpeg,Eiweiss/protein,Salz/salt,0,6350,g,g,per_serving,,False,True,False,False
33.jpeg,Salz/salt,Salz/salt,0.53,0.40,g,g,per_100g,,False,True,False,False
33.jpeg,Salz/salt,Natriurm/sodium,0.40,210,g,mg,per_serving,,False,False,False,False
33.jpeg,Natrium/sodium,Natriurm/sodium,210,158,mg,mg,per_100g,,False,True,False,False
33.jpeg,Natrium/sodium,Calcium,158,210,mg,mg,per_serving,,False,True,False,False
33.jpeg,Calcium,Calcium,35,158,mg,mg,per_100g,,False,True,False,False
33.jpeg,Calcium,Magnesium,26,,mg,,per_serving,,False,False,False,False
33.jpeg,Magnesium,Kalium/potassium,25,,mg,,per_100g,,False,False,False,False
33.jpeg,Magnesium,Chlorid/chlorure,19,,mg,,per_serving,,False,False,False,False
34.jpeg,Energy,Energy,1356,319,kJ,kj,per_100g,per_100g,False,True,True,False
34.jpeg,Energy,Energy,319,1356,kcal,kj,per_100g,per_100g,False,False,True,False
34.jpeg,Energy,Energy,339,80,kJ,kj,per_serving,per_100g,False,True,False,False
34.jpeg,Energy,Fat,80,80,kcal,g,per_serving,per_100g,True,False,False,False
34.jpeg,Fat,Fat,0,319,g,kj,per_100g,per_100g,False,False,True,False
34.jpeg,Fat,Carbohydrate,0,80,g,g,per_serving,per_100g,False,True,False,False
34.jpeg,Carbohydrate,Carbohydrate,80,778,g,g,per_100g,per_100g,False,True,True,False
34.jpeg,Carbohydrate,Carbohydrate,20,20,g,g,per_serving,per_100g,True,True,False,False
34.jpeg,of which sugars,of which sugars,77,80,g,g,per_100g,per_100g,False,True,True,False
34.jpeg,of which sugars,of which sugars,19,56,g,g,per_serving,per_100g,False,True,False,False
34.jpeg,Fibre,Fibre,5,56,g,g,per_100g,per_100g,False,True,True,False
34.jpeg,Fibre,Fibre,1.2,778,g,g,per_serving,per_100g,False,True,False,False
34.jpeg,Protein,Protein,0,56,g,g,per_100g,per_100g,False,True,True,False
34.jpeg,Protein,Protein,0,3.58,g,g,per_serving,per_100g,False,True,False,False
34.jpeg,Salt,Salt,3.5,3.58,g,g,per_100g,per_100g,False,True,True,False
34.jpeg,Salt,Salt,0.9,0.9,g,g,per_serving,per_100g,True,True,False,False
34.jpeg,Calcium,of which sugars,400,778,mg,g,per_100g,per_100g,False,False,True,False
34.jpeg,Calcium,Fibre,100,19,mg,g,per_serving,per_100g,False,False,False,False
34.jpeg,Potassium,Potassium,400,400,mg,mg,per_100g,per_100g,True,True,True,True
34.jpeg,Potassium,Potassium,100,100,mg,mg,per_serving,per_100g,True,True,False,False
34.jpeg,Magnesium,Magnesium,100,100,mg,mg,per_100g,per_100g,True,True,True,True
34.jpeg,Magnesium,Magnesium,25,2.6,mg,mg,per_serving,per_100g,False,True,False,False
34.jpeg,Zinc,Zinc,2.6,100,mg,mg,per_100g,per_100g,False,True,True,False
34.jpeg,Zinc,Zinc,0.7,2.6,mg,mg,per_serving,per_100g,False,True,False,False
34.jpeg,C,Zinc,72,25,mg,mg,per_100g,per_100g,False,True,True,False
34.jpeg,C,Protein,18,1.2,mg,g,per_serving,per_100g,False,False,False,False
34.jpeg,B3,Magnesium,12,400,mg,mg,per_100g,per_100g,False,True,True,False
34.jpeg,B3,Vitamins,3.0,2.6,mg,mg,per_serving,per_100g,False,True,False,False
34.jpeg,B6,Vitamins,3.2,72,mg,mg,per_100g,per_100g,False,True,True,False
34.jpeg,B6,Vitamins,0.8,0.7,mg,mg,per_serving,per_100g,False,True,False,False
34.jpeg,B5,B1,2.9,85,mg,mg,per_100g,per_100g,False,True,True,False
34.jpeg,B5,B1,0.7,82,mg,mg,per_serving,per_100g,False,True,False,False
34.jpeg,B1,B1,0.8,2.9,mg,mg,per_100g,per_100g,False,True,True,False
35.jpeg,Magnesium,Magnesium,4.7,4.7,g,g,per_100g,per_100g,True,True,True,True
35.jpeg,Magnesium,Magnesium,225,2.1,mg,g,per_serving,per_100g,False,False,False,False
35.jpeg,Vitamin C,Vitamin C,2.1,2.1,g,g,per_100g,per_100g,True,True,True,True
4.jpeg,ENERGY,ENERGY,952,11,kJ,,per_100g,per_100g,False,False,True,False
4.jpeg,ENERGY,FAT,224,11,KCAL,,per_100g,per_100g,False,False,True,False
4.jpeg,FAT,VALOR ENERGETICO,0,11,,,per_100g,per_100g,False,True,True,False
4.jpeg,OF WHICH SATURATES,GRASSI,0,11,,,per_100g,per_100g,False,True,True,False
4.jpeg,CARBOHYDRATE,ENERGIE,56,11,g,,per_100g,per_100g,False,False,True,False
4.jpeg,OF WHICH SUGARS,GRASAS,6.1,11,g,,per_100g,per_100g,False,False,True,False
4.jpeg,PROTEIN,PROTEIN,0,,,,per_100g,per_100g,False,True,True,False
4.jpeg,SALT,SALT-,0.12,,g,,per_100g,per_100g,False,False,True,False
41.jpeg,ENERGY,ENERGY,612,01,kJ,,per_100g,per_100g,False,False,True,False
41.jpeg,ENERGY,FAT,144,01,KCAL,,per_100g,per_100g,False,False,True,False
41.jpeg,FAT,SATURATES,0,01,g,,per_100g,per_100g,False,False,True,False
41.jpeg,OF WHICH SATURATES,CARBOHYDRATE,0,41,g,,per_100g,per_100g,False,False,True,False
41.jpeg,CARBOHYDRATE,OFWHICH SUGARS,36,4101,g,,per_100g,per_100g,False,False,True,False
41.jpeg,OF WHICH SUGARS,OFWHICH SUGARS,11,41,g,,per_100g,per_100g,False,False,True,False
41.jpeg,PROTEIN,PROTEIN,0,4101,g,,per_100g,per_100g,False,False,True,False
41.jpeg,SALT,SALT,0.10,4101,g,,per_100g,per_100g,False,False,True,False
42.jpeg,ENERGY/ ENERGIE,FAT (g,1567,0.1,kJ,,per_100g,per_100g,False,False,True,False
42.jpeg,ENERGY/ ENERGIE,-SATURATED FAT (g,374,,KCAL,,per_100g,per_100g,False,False,True,False
42.jpeg,ENERGY/ ENERGIE,CARBOHYDRATE (0,736,,kJ,,per_serving,per_100g,False,False,False,False
42.jpeg,ENERGY/ ENERGIE,-SUGARS (g,176,,KCAL,,per_serving,per_100g,False,False,False,False
42.jpeg,PROTEIN/ EIWESS,DIETARY FIBRE (g,0.1,240,g,,per_100g,per_100g,False,False,True,False
42.jpeg,PROTEIN/ EIWESS,DIETARY FIBRE (g,0,500,g,,per_serving,per_100g,False,False,False,False
51.jpeg,Energy | Energie,Energy | Energie (kca,1541,1541,kJ,g,per_100g,per_100g,True,False,True,False
51.jpeg,Energy | Energie,Energy | Energie (kca,363,925 (218,kcal,g,per_100g,per_100g,False,False,True,False
51.jpeg,Energy | Energie,Energy | Energie (kca,925,60,kJ,g,per_serving,per_100g,False,False,False,False
51.jpeg,Energy | Energie,FatFett Maberes grassesVetten,218,0.5,kcal,g,per_serving,per_100g,False,False,False,False
51.jpeg,Fat | Fett | Matières grasses | Vetten,FatFett Maberes grassesVetten,<0.5,1541,g,g,per_100g,per_100g,False,True,True,False
51.jpeg,Fat | Fett | Matières grasses | Vetten,FatFett Maberes grassesVetten,<0.5,<0.5,g,g,per_serving,per_100g,True,True,False,False
51.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,of whkh saturatesdavon geattigte Fetsuren,<0.5,0.5,g,g,per_100g,per_100g,True,True,True,False
51.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,of whkh saturatesdavon geattigte Fetsuren,<0.5,4050,g,g,per_serving,per_100g,False,True,False,False
51.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,of whkh saturatesdavon geattigte Fetsuren,84,0.50,g,g,per_100g,per_100g,False,True,True,False
51.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,dont acides gras satures waanvan verzadigde velzuren,50,0.5,g,g,per_serving,per_100g,False,True,False,False
51.jpeg,- of which sugars | davon Zucker | dont sucres | waarvan suikers,dont acides gras satures waanvan verzadigde velzuren,62,64,g,g,per_100g,per_100g,False,True,True,False
51.jpeg,- of which sugars | davon Zucker | dont sucres | waarvan suikers,dont acides gras satures waanvan verzadigde velzuren,37,4050,g,g,per_serving,per_100g,False,True,False,False
51.jpeg,Protein | Eiweiß | Protéines | Eiwitten,CarbohydrateKohlenhydrate6lucdesKoolhydraten,6.7,64,g,g,per_100g,per_100g,False,True,True,False
51.jpeg,Protein | Eiweiß | Protéines | Eiwitten,CarbohydrateKohlenhydrate6lucdesKoolhydraten,4.0,4050,g,g,per_serving,per_100g,False,True,False,False
51.jpeg,Salt | Salz | Sel | Zout,CarbohydrateKohlenhydrate6lucdesKoolhydraten,0.13,629,g,g,per_100g,per_100g,False,True,True,False
51.jpeg,Salt | Salz | Sel | Zout,ProteinEiweleProteinesEiwitten,0.08,6.7,g,g,per_serving,per_100g,False,True,False,False
51.jpeg,Vitamin B6 | Vitamine B6,ProteinEiweleProteinesEiwitten,0.35,64,mg,g,per_100g,per_100g,False,False,True,False
51.jpeg,Vitamin B6 | Vitamine B6,ProteinEiweleProteinesEiwitten,0.21,629,mg,g,per_serving,per_100g,False,False,False,False
53.jpeg,Energy / Energie,dont acides gras satures waarvan verzadigde vezuren,1541,<05,kJ,g,per_100g,per_100g,False,False,True,False
53.jpeg,Energy / Energie,dont acides gras satures waarvan verzadigde vezuren,363,629,kcal,g,per_100g,per_100g,False,False,True,False
53.jpeg,Fat / Fett / Matières grasses / Vetten,dont acides gras satures waarvan verzadigde vezuren,<0.5,618,g,g,per_100g,per_100g,False,True,True,False
53.jpeg,- of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren,CarbohydrateKohlenhydrate GlucdesKooihydraten,<0.5,<05,g,g,per_100g,per_100g,False,True,True,False
53.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten,CarbohydrateKohlenhydrate GlucdesKooihydraten,84,629,g,g,per_100g,per_100g,False,True,True,False
53.jpeg,- of which sugars / davon Zucker / dont sucres / waarvan suikers,CarbohydrateKohlenhydrate GlucdesKooihydraten,62,618,g,g,per_100g,per_100g,False,True,True,False
53.jpeg,Protein / Eiweiß / Protéines / Eiwitten,ProtenEwesProteines/Erwsten,6.7,6.7,g,g,per_100g,per_100g,True,True,True,False
53.jpeg,Salt / Salz / Sel / Zout,ProtenEwesProteines/Erwsten,0.13,629,g,g,per_100g,per_100g,False,True,True,False
53.jpeg,Vitamin B6,ProtenEwesProteines/Erwsten,0.35,0.08,mg,g,per_100g,per_100g,False,False,True,False
53.jpeg,Energy / Energie,Vitamin 96Vitamine 85,925,0.08,kJ,g,per_serving,per_100g,False,False,False,False
56.jpeg,Brennwert ...... Energie,Proteines,1604,3.67,kJ,g,per_100g,per_100g,False,False,True,False
56.jpeg,Brennwert ...... Energie,Proteines,383,83,kcal,g,per_100g,per_100g,False,False,True,False
56.jpeg,Brennwert ...... Energie,Proteines,96.2,1604,kJ,g,per_serving,per_100g,False,False,False,False
56.jpeg,Brennwert ...... Energie,Fett,23,3.67,kcal,g,per_serving,per_100g,False,False,False,False
56.jpeg,Eiweiß ......... Protéines,Fett,83,83,g,g,per_100g,per_100g,True,True,True,False
56.jpeg,Eiweiß ......... Protéines,Fett,4.99,4.3,g,g,per_serving,per_100g,False,True,False,False
57.jpeg,Brennwert / Energie,Brennwen.....Energie,383,383,kcal,kcal,per_100g,per_100g,True,True,True,False
57.jpeg,Brennwert / Energie,Brennwen.....Energie,1604,23,kJ,kcal,per_100g,per_100g,False,False,True,False
57.jpeg,Eiweiß / Protéines,Brennwen.....Energie,83,96.2,g,kcal,per_100g,per_100g,False,False,True,False
57.jpeg,Kohlenhydrate / Glucides,Proteines,3.67,3.67,g,g,per_100g,per_100g,True,True,True,False
57.jpeg,Fett / Lipides,Fett,4.3,3.67,g,g,per_100g,per_100g,False,True,True,False
57.jpeg,Brennwert / Energie,Proteines,23,1604,kcal,g,per_serving,per_100g,False,False,False,False
57.jpeg,Brennwert / Energie,Proteines,96.2,83,kJ,g,per_serving,per_100g,False,False,False,False
57.jpeg,Eiweiß / Protéines,Fett,4.99,83,g,g,per_serving,per_100g,False,True,False,False
57.jpeg,Kohlenhydrate / Glucides,Fett,0.22,43,g,g,per_serving,per_100g,False,True,False,False
59.jpeg,Brennwert/Energy Value,BewenergyValuc1391k330 kcal,1391,,kJ,,per_100g,per_100g,False,False,True,False
59.jpeg,Brennwert/Energy Value,Eacib/Protein,330,07,kcal,g,per_100g,per_100g,False,False,True,False
59.jpeg,Brennwert/Energy Value,onZucker/ofwhich Sugars,278,644,kJ,g,per_serving,per_100g,False,False,False,False
59.jpeg,Brennwert/Energy Value,onZucker/ofwhich Sugars,66,69.99,kcal,g,per_serving,per_100g,False,False,False,False
59.jpeg,Eiweiß/Protein,Feti/fat,0.7,0.3,g,g,per_100g,per_100g,False,True,True,False
59.jpeg,Eiweiß/Protein,davon gesattigte Fetisauren,0.14,<0.3,g,g,per_serving,per_100g,False,True,False,False
59.jpeg,Kohlenhydrate/Carbohydrate,davon gesattigte Fetisauren,66.6,0.3,g,g,per_100g,per_100g,False,True,True,False
59.jpeg,Kohlenhydrate/Carbohydrate,of wtich Saturates,13.3,<0.3,g,g,per_serving,per_100g,False,True,False,False
6.jpeg,VITAMIN C,VITAMINE,28,,mg,,per_serving,,False,False,False,False
6.jpeg,MAGNESIUM,VITAMINEC,56,,mg,,per_serving,,False,False,False,False
6.jpeg,KALIUM,KALIUM,70,,mg,,per_serving,,False,False,False,False
6.jpeg,CALCIUM,E3,9,,mg,,per_serving,,False,False,False,False
61.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,1424,2530,kJ,g,per_100g,per_100g,False,False,True,False
61.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,341,14.60,kcal,g,per_100g,per_100g,False,False,True,False
61.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,427,0.520,kJ,g,per_serving,per_100g,False,False,False,False
63.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,1424,00,kJ,g,per_100g,per_100g,False,False,True,False
63.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,341,146,kcal,g,per_100g,per_100g,False,False,True,False
63.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,427,02,kJ,g,per_serving,per_100g,False,False,False,False
63.jpeg,Energy / Energie / Energia / Energie / Energia / Energijska vrednost,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,102,2510,kcal,g,per_serving,per_100g,False,False,False,False
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Salt/Salz/Sale/Sel/Sal/So,0,02,g,g,per_100g,per_100g,False,True,True,False
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Salt/Salz/Sale/Sel/Sal/So,0,335,g,g,per_serving,per_100g,False,True,False,False
63.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Salt/Salz/Sale/Sel/Sal/So,0,250,g,g,per_100g,per_100g,False,True,True,False
64.jpeg,Vitamin(e) C,VitaminelC,50,0.6,mg,g,per_daily_dose,,False,False,False,False
64.jpeg,Vitamin(e) B2,VitaminelC,0.6,50,mg,g,per_daily_dose,,False,False,False,False
64.jpeg,Niacin(e),Niacinel,7.0,0.5,mg,mg,per_daily_dose,,False,True,False,False
64.jpeg,Vitamin(e) B6,Niacinel,0.6,7.0,mg,mg,per_daily_dose,,False,True,False,False
64.jpeg,Folsäure / folic acid,Niacinel,80,0.6,µg,g,per_daily_dose,,False,False,False,False
64.jpeg,Vitamin(e) B12,Vitamine86,2.0,0.5,µg,mg,per_daily_dose,,False,False,False,False
64.jpeg,Pantothensäure / pantothenic acid,Vitamine86,2.5,7.0,mg,mg,per_daily_dose,,False,True,False,False
64.jpeg,Zink / zinc,Vitamine86,3.0,80,mg,mg,per_daily_dose,,False,True,False,False
67.jpeg,Colecalciferol,VitaminD3Tabletten,25,,µg,,per_daily_dose,,False,False,False,False
68.jpeg,Energy / Energi(e/a) / Valor energético,Enegy/Eneg(ela)/Valor energetico k (kcal,1578,1578 (37,kJ,,per_100g,per_100g,False,False,True,False
68.jpeg,Energy / Energi(e/a) / Valor energético,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,372,1578 (37,kcal,,per_100g,per_100g,False,False,True,False
68.jpeg,Fat / Fett / Matières grasses / Vetten / Grasas / Lipidos / Grassi,Fa/fe/Maeresgrases/Vetten/Grasas/Upidos/Grassi,0.6,0.69,g,,per_100g,per_100g,False,False,True,False
68.jpeg,of which saturates / davon gesättigte Fettsäuren / dont acides gras saturés / waarvan verzadigde vetzuren / de las cuales saturadas / dos quais ácidos gordos saturados / di cui acidi grassi saturi / varav mättat fett,wnan verzadde vetzuren/de las cuales saturadas/dos quais acidos gordos,0.5,05,g,g,per_100g,per_100g,False,True,True,False
68.jpeg,Carbohydrate / Kohlenhydrate / Glucides / Koolhydraten / Hidratos de carbono / Carboidrati / Kolhydrat,ssturados/d cul acidigrassisaturi/varav mattat fett,5.2,05,g,g,per_100g,per_100g,False,True,True,False
