image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
114.jpeg,EIWEIẞ,KOHLENHYDRATE,70.1,2.6,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Eiweiss and Kohlenhydrate are different nutrients.,Both quantities are within the same range and considered trace amounts.,Both units are grams (g).,Both contexts are per_100g.
114.jpeg,SALZ,SALZ,0.51,0.51,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
114.jpeg,KOFFEIN,KOFFEIN,268,268,mg,mg,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
114.jpeg,ENERGIE,BALLASTSTOFFE,462,0.9,kJ,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,False,True,False,False,fast+llm,ENERGIE and BALLASTSTOFFE are different nutrients.,462 kJ is not equal to 0.9 g.,Both use 'g' as the unit.,per_serving and per_100g have different contexts.
114.jpeg,ENERGIE,SALZ,111,0.17,kcal,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,False,True,False,False,fast+llm,ENERGIE (Energy) and SALZ (Salt) are different nutrients.,111 kcal is not equal to 0.17 g.,"kcal and g are different units, but the context indicates they are correctly matched for their respective nutrients.",per_serving and per_100g refer to different contexts.
114.jpeg,FETT,KOFFEIN,1.4,80,g,mg,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,False,True,False,False,fast+llm,FETT and KOFFEIN are different nutrients.,80 mg is not equal to 1.4 g.,mg and g are the same unit (milligram and gram).,per_serving and per_100g have different contexts.
115.jpeg,Brennwert,Brennwert,438,0,kJ,g,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
115.jpeg,Brennwert,Fett,103,,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,Brennwert != Fett,Quantity mismatch due to absence in prediction,kcal = kcal,per_100g = je 100g
115.jpeg,Fett,Fettsauren,0,12.0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Fett and Fettsauren are different nutrients.,"Both quantities are zero, considered trace amounts.",Both units are grams (g).,Both contexts are per_100g.
115.jpeg,- davon gesättigte Fettsäuren,-davon gesattigte,0.2,0.2,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Sub-nutrients with dash prefix are DIFFERENT nutrients: -davon gesättigte != Fettsauren,both quantities are the same: 0.2,units are equivalent: g = g,contexts are equivalent: per_100g = je 100g
115.jpeg,Kohlenhydrate,Kohlenhydrate,12.0,10.0,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,- davon Zucker,-davon Zucker,10.0,1.6,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,Ballaststoffe,Ballaststoffe,1.6,11.0,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
115.jpeg,Eiweiß,Salz,11.0,,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,Eiweiß is not the same as Salz.,"Quantity is missing in prediction, cannot be matched.",Both have 'per_100g' context.,Both contexts are 'per_100g'.
116.jpeg,ENERGIE,ENERGIEkJ/kcal,1696,,kJ,,per_100g,,True,False,True,True,False,fast+llm,ENERGIE and ENERGY are the same nutrient.,'1696' != 'None' - quantities must match exactly or be trace amounts.,kJ and kJ are the same unit.,per_100g and je 100g have the same context.
116.jpeg,ENERGIE,FETT:,404,12.0,kcal,g,per_100g,,False,False,False,True,False,fast+llm,ENERGIE does not match FETT.,Quantities are different and not trace amounts.,kcal does not match g.,"Context is None in prediction, which matches per_100g in ground truth."
116.jpeg,FETT:,FETT:,12.0,3.5,g,g,per_100g,,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVON GESATTIGTE,1.4,1.4,g,g,per_100g,,True,True,True,True,True,fast+llm,Both refer to saturated fatty acids.,Quantities are the same and within trace amount tolerance.,Units are both 'g'.,Context is per_100g in both.
116.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,27.0,27.0,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,- DAVON ZUCKER,-DAVON GESATTIGTE,4.6,0.4,g,g,per_100g,,False,True,True,True,False,fast+llm,DAVON ZUCKER and -davon gesattigte are different nutrients.,"Both quantities are within the same range, considered trace amounts.",Both units are grams (g).,Context is per_100g in both cases.
116.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,12.0,12.0,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,EIWEIẞ,FETTSAUREN,41.0,,g,,per_100g,,False,True,True,True,False,fast+llm,FETTSAUREN != Fettsauren,< 0.1 = '41.0' (considered trace amounts),g = g,per_100g = je 100g
116.jpeg,SALZ,SALZ,2.02,2.02,g,g,per_100g,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
116.jpeg,ENERGIE,KOHLENHYDRATE:,509,8.2,kJ,g,per_serving (PORTION**),,False,False,True,True,False,fast+llm,ENERGIE does not match KOHLENHYDRATE,509 kJ is a different quantity than 8.2 g,kJ and g are different units,per_serving (PORTION) matches je Portion
116.jpeg,ENERGIE,BALLASTSTOFFE,121,3.7,kcal,g,per_serving (PORTION**),,False,False,True,True,False,fast+llm,ENERGIE and BALLASTSTOFFE are different nutrients.,Quantity values do not match and are for different nutrients.,Both use 'g' as the unit.,Neither has a context specified.
116.jpeg,FETT:,SALZ,3.5,0.61,g,g,per_serving (PORTION**),,False,False,True,False,False,fast+llm,Fett and Salz are different nutrients.,3.5g and 0.61g are measurably different quantities.,Both use grams (g) as the unit of measurement.,per_serving (PORTION) and None do not match.
117.jpeg,ENERGIE,ENERGIEkJ/kcal,728,,kJ,,per_serving (45 g),,True,False,True,True,False,fast+llm,ENERGIE and ENERGY are equivalent.,728 kJ does not match None.,kJ and kcal can be considered the same unit in this context.,per_serving and je Portion are equivalent.
117.jpeg,ENERGIE,FETT,173,6.1,kcal,,per_serving (45 g),,False,False,False,False,False,fast+llm,ENERGIE and Fett are different nutrients.,"173 kcal is not equal to 6.1, and they have different units (kcal vs None).",Unit is missing in prediction while given unit is 'kcal'.,Context 'per_serving' does not match with the predicted context 'None'.
117.jpeg,FETT,KOHLENHYDRATE,6.1,,g,,per_serving (45 g),,False,False,True,False,False,fast+llm,Fett and Kohlenhydrate are different nutrients.,Quantity is not provided for comparison.,Both units are 'g'.,Context does not match (per_serving vs. None).
117.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,BALLASTSTOFFE,1.5,,g,,per_serving (45 g),,False,False,True,False,False,fast+llm,BALLASTSTOFFE != -davon gesattigte Fettosen,Quantity not specified in prediction vs. '1.5' g in ground truth,Both use 'g',per_serving (45 g) != None
117.jpeg,KOHLENHYDRATE,SALZ,16.7,0.04,g,g,per_serving (45 g),,False,True,True,False,False,fast+llm,KOHLENHYDRATE and SALZ are different nutrients.,"Both quantities are trace amounts, hence match.",Both units are in grams (g).,per_serving (45 g) and None do not match.
118.jpeg,ENERGIE,ENERGIEkJ/kcal,1440,8.0,kJ,g,per_100g,per_100g,True,False,True,True,False,fast+llm,ENERGIE and EnergiekJ/kcal refer to the same nutrient.,'1440 kJ' and '8.0 g' are measurably different quantities.,"Both use 'kJ', which is equivalent to kcal in this context.",per_100g and je 100g refer to the same context.
118.jpeg,ENERGIE,ENERGIEkJ/kcal,344,10,kcal,g,per_100g,per_100g,False,False,False,True,False,fast+llm,ENERGIE and ENERGIEkJ/kcal refer to different units of energy.,344 kcal and 10 g are measurably different quantities.,kcal and kJ are different units of measurement.,per_100g is the same in both cases.
118.jpeg,FETT:,FETT:,10,2.1,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,FETT:,2.6,2.6,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,FETT and -davon gesattigte Fettssäuren are different nutrients.,Both have the same quantity value of '2.6'.,Both use the unit 'g'.,Both have the context 'per_100g'.
118.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,48,3.2,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
118.jpeg,- DAVON ZUCKER,-DAVON GESATTIGTEFETTSAUREN,4.0,38,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,DAVON ZUCKER != -davon gesattigte Fettsauren,both are non-trace amounts,g = g,per_100g = je 100g
118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,-DAVON GESATTIGTEFETTSAUREN,21,48,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Different sub-nutrients: -davon mehrwerte alkohole != -davon gesättigte fettsäuren,"Both quantities are measurably different, but the context is per_100g which allows for different values.",Both units are in grams (g).,Both contexts are per_100g.
118.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,3.0,19,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
118.jpeg,EIWEIẞ,KOHLENHYDRATE:,24,4.0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Eiweiss and Kohlenhydrate are different nutrients.,"Both quantities are 4.0g, considered the same in this context.",Both units are grams (g).,Both contexts are per_100g.
118.jpeg,SALZ,SALZ,0.70,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
118.jpeg,ENERGIE,BALLASTSTOFFE,1152,24,kJ,g,per_serving (80 g),per_100g,False,False,True,False,False,fast+llm,ENERGIE and BALLASTSTOFFE are different nutrients.,Quantities are not the same and cannot be considered trace amounts.,Both use 'g' as the unit.,per_serving (80 g) != per_100g.
119.jpeg,ENERGIE,FETT:,1471,24,kJ,g,per_100g,per_100g,False,True,True,True,False,fast+llm,ENERGIE and Fett are different nutrients.,Both quantities are within the same range and considered trace amounts.,Both units are in kilojoules (kJ).,Both contexts are per_100g.
119.jpeg,ENERGIE,FETT:,352,3.0,kcal,g,per_100g,per_100g,False,True,True,True,False,fast+llm,ENERGIE (Energy) and Fett (Fat) are different nutrients.,Both quantities are within the same range and considered trace amounts.,kcal and g are different units but not directly comparable as they measure energy and mass respectively.,per_100g is consistent in both ground truth and prediction.
119.jpeg,FETT:,-DAVONGESATTIGTEFETTSAUREN,11,38,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Fett and -davongesättigte Fettsauren are different nutrients.,"Both quantities are 38g per 100g, considered the same in this context.","Both units are 'g', which is the same.",Both contexts are 'per_100g'.
119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVONGESATTIGTEFETTSAUREN,3.0,47,g,g,per_100g,per_100g,True,False,True,True,False,fast+llm,Both are sub-nutrients of Fett/Fat with the same name.,3.0g and 47g are measurably different quantities.,Both use 'g' as the unit of measurement.,Both have the same context 'per_100g'.
119.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,47,3.2,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
119.jpeg,- DAVON ZUCKER,KOHLENHYDRATE:,4.0,4.0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,'- DAVON ZUCKER' != 'KOHLENHYDRATE',both are 4.0,'g' = 'g','per_100g' = 'per_100g'
119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,BALLASTSTOFFE,21,19,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,'- DAVON MEHRWERTIGE ALKOHOLE' != 'BALLASTSTOFFE','21' = '19' (both are trace amounts),'g' = 'g','per_100g' = 'je 100g'
119.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,4.5,24,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
119.jpeg,EIWEIẞ,SALZ,24,,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,Eiweiss and SALZ are different nutrients.,"Quantity is not provided in prediction, so it's considered a match for the purpose of this evaluation.",Both have 'per_100g' as context.,Both have 'per_100g' as context.
12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,M/Fotines/ProteinTBaba/Proten,547,0.6,kJ,g,per_100ml,,False,False,True,False,False,fast+llm,Energie is not the same as M/Fotines/ProteinTBaba/Proten.,547 kJ and 0.6 g are different quantities.,Both use 'g' as the unit.,per_100ml is not the same as None.
12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,M/Fotines/ProteinTBaba/Proten,129,1.1,kcal,g,per_100ml,,False,False,True,False,False,fast+llm,Energie is not the same as M/Fotines/ProteinTBaba/Proten,129 kcal does not match 1.1 g,"kcal and g are different units, but Energie context implies kcal which matches the unit",per_100ml vs None
120.jpeg,INOSITOL,INOSITOL,100,100,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,ALPHA-LIPONSÄURE,ALPHA-LIPONSAURE,42,42,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast+llm,Alpha-Liponsäure and Alpha-Liponsaure are the same nutrient with a minor spelling difference.,The quantities are identical at 42 mg.,Both use 'mg' as the unit of measurement.,per_daily_dose (10 G) in GT does not match None in Prediction.
120.jpeg,CHOLIN,CHOLIN,20,20,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,RUTIN,RUTIN,20,20,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,LACTOBACILLUS ACIDOPHILUS,LACTOBACILLUS,3.6 x 10^8,,KBE,,per_daily_dose (10 G),,False,True,False,False,False,fast+llm,"GT nutrient is LACTOBACILLUS ACIDOPHILUS, while Pred only has LACTOBACILLUS.",Pred quantity is None but matches the order of magnitude in GT (3.6 x 10^8).,"GT unit is KBE, while Pred has no unit.","GT context is per_daily_dose with specific quantity (10 G), while Pred has no context."
120.jpeg,BIFIDOBACTERIUM BIFIDUM,BIFIDOBACTERIUMBIFIDUM,3.6 x 10^8,,KBE,,per_daily_dose (10 G),,True,False,True,True,False,fast+llm,BIFIDOBACTERIUM BIFIDUM and BIFIDOBACTERIUM BIFIDUM are the same nutrient.,3.6 x 10^8 is not equal to None.,KBE and KBE are the same unit.,"per_daily_dose (10 G) and per_daily_dose are similar contexts, considering the dose quantity is not a factor in matching."
120.jpeg,VITAMIN C,VITAMINC,250,250,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast+llm,VITAMIN C and Vitamin C are the same vitamin.,Both quantities are exactly the same at 250 mg.,mg is equivalent to mg in units.,per_daily_dose (10 G) and None do not match for context.
120.jpeg,NIACIN,NIACIN,16,16,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,VITAMIN E,VITAMINC,30,313,mg,mg,per_daily_dose (10 G),,True,False,True,True,False,fast+llm,VITAMIN E and Vitamin C are different vitamins.,'30' != '313',both use mg as the unit of measurement,per_daily_dose is equivalent to je Tagesdosis
120.jpeg,PANTOTHENSÄURE,NIACIN,5,250,mg,mg,per_daily_dose (10 G),,False,False,True,False,False,fast+llm,PANTOTHENSÄURE != NIACIN,< 0.1 != 250,mg = mg,per_daily_dose (10 G) != None
120.jpeg,VITAMIN B6,VITAMINE,0.9,30,mg,mg,per_daily_dose (10 G),,False,True,True,False,False,fast+llm,VITAMIN B6 != VITAMINE,< 0.1 = '0' = '0.0',mg = mg,per_daily_dose != None
120.jpeg,VITAMIN B2,VITAMINE,1.1,250,mg,mg,per_daily_dose (10 G),,False,False,True,True,False,fast+llm,VITAMIN B2 != VITAMINE (different vitamin),< 0.1 != 250 (measurably different quantities),mg = mg,per_daily_dose = je Tagesdosis
120.jpeg,VITAMIN B1,PANTOTHENSAURE,1,5,mg,mg,per_daily_dose (10 G),,False,False,True,True,False,fast+llm,VITAMIN B1 != PANTOTHENSAURE,< 0.1 != 5,mg = mg,per_daily_dose (10 G) = pro Tagesdosis
120.jpeg,FOLSÄURE,PANTOTHENSAURE,200,83,µg,mg,per_daily_dose (10 G),,False,True,True,False,False,fast+llm,FOLSÄURE != PANTOTHENSAURE,< 0.1 = '83' (considered trace amount),µg = mcg,per_daily_dose != None
120.jpeg,BIOTIN,BIOTIN,40,40,µg,g,per_daily_dose (10 G),,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,VITAMIN B12,VITAMINB6,4.1,0.9,µg,mg,per_daily_dose (10 G),,False,False,True,True,False,fast+llm,VITAMIN B12 != VITAMINB6,'4.1' != '0.9',µg = mcg,per_daily_dose (10 G) is contextually equivalent to per_daily_dose
120.jpeg,VITAMIN D3,VITAMINB6,5.2,79,µg,mg,per_daily_dose (10 G),,False,False,True,False,False,fast+llm,VITAMIN D3 != VitaminB6,< 0.1 != 79,µg = mcg,per_daily_dose (10 G) != None
120.jpeg,VITAMIN K,VITAMINB2,60.4,1,µg,mg,per_daily_dose (10 G),,False,False,True,False,False,fast+llm,VITAMIN K != VITAMINB2 (different vitamins),< 0.1 != 1 - quantities are measurably different,µg = mcg (same unit),per_daily_dose != None - context mismatch
120.jpeg,CALCIUM,CALCIUM,121,121,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,ZINK,ZINK,6.5,100,mg,g,per_daily_dose (10 G),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
120.jpeg,JOD,JOD,100,100,µg,g,per_daily_dose (10 G),,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,SELEN,SELEN,22,22,µg,g,per_daily_dose (10 G),,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,KUPFER,KUPFER,1,0.4,mg,mg,per_daily_dose (10 G),,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
120.jpeg,MANGAN,MANGAN,0.4,0.4,mg,mg,per_daily_dose (10 G),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
120.jpeg,CHROM,CHROM,25,25,µg,g,per_daily_dose (10 G),,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
120.jpeg,MOLYBDÄN,VITAMINB2,45,91,µg,mg,per_daily_dose (10 G),,False,False,True,False,False,fast+llm,MOLYBDÄN != VITAMINB2,< 0.1 != 91,µg = mcg,per_daily_dose (10 G) != None
121.jpeg,ENERGIE,ENERGIEKJ/KCAL,1.401,,kJ,,per_100g,per_100g,True,False,True,True,False,fast+llm,ENERGIE and ENERGYKJ/KCAL refer to the same nutrient.,'1.401' != 'None' - quantities are different.,kJ and kcal are equivalent units in this context.,per_100g is the same in both cases.
121.jpeg,ENERGIE,FETT:,336,5.2,kcal,g,per_100g,per_100g,False,True,True,True,False,fast+llm,ENERGIE and Fett are different nutrients.,Both quantities are measurable and match the rule for trace amounts.,kcal and g use equivalent units (Energy and Fat).,per_100g is consistent in both.
121.jpeg,FETT:,FETT:,12,12,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
121.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,-DAVONGESATTIGTEFETTSAUREN,6.5,2.9,g,g,per_100g,per_100g,True,False,True,True,False,fast+llm,Both are sub-nutrients of Fett/Fat with the same qualifier.,6.5 g != 2.9 g,Both use 'g' as the unit.,Both have the same context 'per_100g'.
121.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,20,2.9,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,- DAVON ZUCKER,-DAVONGESATTIGTEFETTSAUREN,4.9,5.2,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,differ by sub-nutrient qualifier - DAVON ZUCKER != Fettsauren,quantities are close and both non-zero,units are the same (g),context is per_100g
121.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,KOHLENHYDRATE:,15,9.1,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,'- DAVON MEHRWERTIGE ALKOHOLE' != 'KOHLENHYDRATE','15' != '9.1','g' = 'g','per_100g' = 'je 100g'
121.jpeg,BALLASTSTOFFE,BALLASTSTOFFE,18,6.7,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,EIWEISS,EIWEISS,35,79,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,SALZ,SALZ,0.20,0.09,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
121.jpeg,ENERGIE,BALLASTSTOFFE,631,79,kJ,g,per_serving (45g),per_100g,False,False,True,False,False,fast+llm,ENERGIE and BALLASTSTOFFE are different nutrients.,Quantity values do not match and are for different nutrients.,Both use grams (g) as the unit.,per_serving and per_100g refer to different contexts.
121.jpeg,ENERGIE,EIWEISS,151,16,kcal,g,per_serving (45g),per_100g,False,False,True,False,False,fast+llm,ENERGIE (Energy) and EIWEISS (Protein) are different nutrients.,151 kcal and 16 g are measurably different quantities.,"kcal and g are different units, but the context indicates they are correctly matched for their respective nutrients.",per_serving (45g) and per_100g have different contexts.
121.jpeg,FETT:,SALZ,5.2,16,g,g,per_serving (45g),per_100g,False,False,True,False,False,fast+llm,Fett and Salz are different nutrients.,5.2g per serving is measurably different from 16g per 100g.,Both use grams (g) as the unit.,per_serving and per_100g have different contexts.
15.jpeg,Energie,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,161,,kJ,,per_100g,,False,False,False,False,False,fast+llm,Nutrient name does not match.,Quantity is missing in prediction.,Unit is missing in prediction.,Context is missing in prediction.
17.jpeg,Caffeine,Caffeine,100,100,mg,mg,per_serving (piece),,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
17.jpeg,Vitamin B3,Vitamin B3,2.4,0.22,mg NE,mg,per_serving (piece),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
17.jpeg,Vitamin B6,Caffeine,0.22,15,mg,mg,per_serving (piece),,False,True,True,False,False,fast+llm,Vitamin B6 and Caffeine are different nutrients.,"Both quantities are in mg, which is the same unit and both are non-zero values.",Both units are mg.,The ground truth has a context while the prediction does not.
17.jpeg,Vitamin B12,Vitamin B12,0.38,0.22,µg,mg,per_serving (piece),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
2.jpeg,Energie/energy kJ,Energie/energy kJ (kcal,1195,,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
2.jpeg,Energie/energy kcal,Energie/energy kJ (kcal,281,0,kcal,g,per_100g,per_100g,False,False,False,True,False,fast+llm,Energie/energy kcal and Energie/energy kJ (kcal) are different nutrients due to the presence of 'kJ' in the predicted nutrient name.,281 and 0 are measurably different quantities.,kcal and g are different units.,both have the same context 'per_100g'.
2.jpeg,Fett/fat,Fett/tat,0,0,g,g,per_100g,per_100g,True,True,True,True,True,fast+llm,Fett and fat are multilingual variants of the same nutrient.,"Both quantities are '0', which are considered trace amounts.",g (grams) is the standard unit for measuring fat content.,per_100g and je 100g both indicate per 100 grams.
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Fett/tat,0,60,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,davon gesättigte Fettsäuren != Fett (sub-nutrient vs general nutrient),'0' != '60',g = g,per_100g = per_100g
2.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,70,70,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,davon Zuckerarten/of which sugars,ofwhich saturates,33,70,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"davon Zuckerarten != ofwhich sugars, and -davon is a sub-nutrient qualifier.",33 != 70,g = g,per_100g = per_100g
2.jpeg,Eiweiss/Protein,ofwhich saturates,0,50,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,ofwhich saturates != Protein/Eiweiss,< 0.1 != 50,g = g,per_100g = per_100g
2.jpeg,Salz/salt,Salz/salt,0.43,0.43,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
2.jpeg,Energie/energy kJ,Kohlenhydrate/carbohydrates,837,33,kJ,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,Energie/energy kJ and Kohlenhydrate/carbohydrates are different nutrients.,837 kJ is not equal to 33 g.,"kJ and g are different units but both represent energy or mass, respectively.",per_serving (1 Tube (70g)) and per_100g have different contexts.
2.jpeg,Energie/energy kcal,davon Zuckerarten/of which sµgars,197,70,kcal,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,davon Zuckerarten != Energie/energy kcal,'197' != '70',kcal = kcal,per_serving != per_100g
2.jpeg,Fett/fat,davon Zuckerarten/of which sµgars,0,33,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,Fett and davon Zuckerarten are different nutrients.,0g is not equal to 33g.,Both use 'g' as the unit.,per_serving and per_100g have different contexts.
2.jpeg,davon gesättigte Fettsäuren/of which saturates,Erweiss/Protein,0,0.43,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,davon gesättigte Fettsäuren != Erweiss/Protein,'0' != '0.43',ug=mcg=µg,per_serving vs per_100g
2.jpeg,Kohlenhydrate/carbohydrates,Erweiss/Protein,50,0,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,Kohlenhydrate and Erweiss/Protein are different nutrients.,"50g != 0g, and they refer to different contexts (per_serving vs per_100g).",Both use 'g' as the unit.,per_serving and per_100g refer to different serving sizes.
2.jpeg,davon Zuckerarten/of which sugars,Salz/salt,25,0.30,g,g,per_serving (1 Tube (70g)),per_100g,False,False,True,False,False,fast+llm,davon Zuckerarten != Salz,< 0.1 vs 0.30 are measurably different,g = g,per_serving != per_100g
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,1474,0.19,kJ,kcal,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Brennwert/Energy Value and Ychienhydiate/Carbohydrate are different nutrients.,'1474 kJ' and '0.19 kcal' are measurably different quantities.,kJ and kcal represent the same unit of energy in different systems.,per_100g (100 g Pulver) and per_100g are equivalent contexts.
20.jpeg,Brennwert/Energy Value,Ychienhydiate/Carbohydrate,346,050,kcal,cal,per_100g (100 g Pulver),per_100g,True,False,True,True,False,fast+llm,Brennwert/Energy Value and Energy are the same nutrient.,'346' and '050' are measurably different quantities.,kcal and cal are different units.,per_100g is the same context in both.
20.jpeg,Eiweiß/Protein,Natrium/Sodum,0.1,667,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Eiweiß/Protein and Natrium/Sodum are different nutrients.,'0.1' != '667' - these are measurably different.,"ug, mcg, µg all represent micrograms.",per_100g and je 100g have the same context.
20.jpeg,Kohlenhydrate/Carbohydrate,Niacin,78.1,250,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Kohlenhydrate/Carbohydrate != Niacin,'78.1' != '250',g = g,per_100g (100 g Pulver) = per_100g
20.jpeg,Fett/Fat,Niacin,0.5,800,g,mg,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,Fett/Fat is not Niacin.,0.5 g != 800 mg.,g = mg (case insensitive).,per_100g = je 100g.
20.jpeg,Natrium/Sodium,Panothenaure/Pantothenic Acid,667,13.3,mg,mg,per_100g (100 g Pulver),per_100g,False,True,True,True,False,fast+llm,Different nutrient names.,"Quantities are the same, just different nutrients.",Both units are mg (milligrams).,Context is per_100g in both cases.
